	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast20	69	100.102	8.3572	34.4738	84.07022	9.58026	1.55E+00	31.3866	0.00E+00								
cast27	1	1.841	11.464	19.475	93.45564	9.08422	2.17E+03	28.4769	0.00E+00								
cast27	2	3.121	11.4177	29.3764	86.91208	9.10871	1.37E+03	28.7674	0.00E+00								
cast27	3	4.597	11.587	31.93	87.77562	9.09019	8.76E+02	28.8451	0.00E+00								
cast27	4	6.137	11.2298	31.7772	91.10231	9.09138	6.26E+02	28.7237	0.00E+00								
cast27	5	7.615	10.6116	31.8144	92.63641	9.16667	4.47E+02	29.0023	0.00E+00								
cast27	6	9.089	10.054	31.8286	93.34728	9.26196	2.88E+02	29.3487	0.00E+00								
cast27	7	10.457	9.7039	31.9854	93.58871	9.33429	1.89E+02	29.6984	0.00E+00								
cast27	8	11.823	9.4829	31.9874	93.68446	9.3845	1.24E+02	29.9973	0.00E+00								
cast27	9	13.247	9.3791	32.278	93.72778	9.41753	8.40E+01	30.1939	0.00E+00								
cast27	10	14.705	9.3171	32.2338	93.53915	9.42925	6.10E+01	30.2972	0.00E+00								
cast27	11	16.17	9.276	32.2413	93.32125	9.43828	4.44E+01	30.3684	0.00E+00								
cast27	12	17.6	9.2309	32.2594	92.94376	9.44384	3.24E+01	30.4136	0.00E+00								
cast27	13	18.992	9.1698	32.2644	92.54295	9.4508	2.38E+01	30.4497	0.00E+00								
cast27	14	20.417	9.119	32.265	92.21305	9.45943	1.75E+01	30.5266	0.00E+00								
cast27	15	21.881	9.059	32.2684	91.95622	9.46624	1.31E+01	30.5953	0.00E+00								
cast27	16	23.413	8.9846	32.2782	91.95758	9.47391	1.01E+01	30.7017	0.00E+00								
cast27	17	24.975	8.9212	32.2965	92.01189	9.48432	7.96E+00	30.787	0.00E+00								
cast27	18	26.487	8.8724	32.3659	92.17308	9.49386	6.49E+00	30.835	0.00E+00								
cast27	19	27.938	8.8192	32.3965	92.3623	9.50073	5.41E+00	30.8766	0.00E+00								
cast27	20	29.37	8.7611	32.4566	92.58363	9.50878	4.58E+00	30.9248	0.00E+00								
cast27	21	30.815	8.7147	32.4942	92.70482	9.51739	3.93E+00	30.985	0.00E+00								
cast27	22	32.243	8.687	32.4698	92.75591	9.52448	3.45E+00	31.0259	0.00E+00								
cast27	23	33.68	8.6678	32.452	92.66102	9.52848	3.08E+00	31.0574	0.00E+00								
cast27	24	35.123	8.6592	32.4504	92.42686	9.53112	2.79E+00	31.0813	0.00E+00								
cast27	25	36.571	8.6554	32.6524	92.19695	9.53214	2.56E+00	31.0948	0.00E+00								
cast27	26	38.009	8.6533	32.6201	92.04138	9.53277	2.37E+00	31.0975	0.00E+00								
cast27	27	39.472	8.6448	32.8589	92.05066	9.53264	2.23E+00	31.1069	0.00E+00								
cast27	28	40.95	8.6258	32.842	92.12794	9.53347	2.10E+00	31.1291	0.00E+00								
cast27	29	42.412	8.6127	32.8144	92.1209	9.53607	2.00E+00	31.1494	0.00E+00								
cast27	30	43.872	8.6036	32.7914	92.10357	9.53803	1.93E+00	31.1624	0.00E+00								
cast27	31	45.362	8.5986	32.7861	91.96199	9.5391	1.86E+00	31.1773	0.00E+00								
cast27	32	46.853	8.5948	32.9342	91.90591	9.5396	1.81E+00	31.1848	0.00E+00								
cast27	33	48.329	8.5829	33.0969	92.00193	9.54011	1.77E+00	31.1894	0.00E+00								
cast27	34	49.818	8.5614	32.9376	92.06354	9.54199	1.73E+00	31.21	0.00E+00								
cast27	35	51.269	8.5438	32.9133	92.05664	9.54507	1.70E+00	31.2278	0.00E+00								
cast27	36	52.714	8.5279	32.877	92.03249	9.54758	1.68E+00	31.2475	0.00E+00								
cast27	37	54.153	8.5185	32.8536	92.00651	9.54924	1.66E+00	31.2749	0.00E+00								
cast27	38	55.614	8.5147	32.9364	92.02375	9.55064	1.64E+00	31.2845	0.00E+00								
cast27	39	57.085	8.5144	32.9906	91.83884	9.55097	1.63E+00	31.2908	0.00E+00								
cast27	40	58.525	8.5141	33.0952	91.56025	9.55125	1.62E+00	31.2869	0.00E+00								
cast27	41	59.917	8.5147	33.1677	91.3868	9.5514	1.61E+00	31.2854	0.00E+00								
cast27	42	61.36	8.5153	33.2774	91.43218	9.55094	1.60E+00	31.2897	0.00E+00								
cast27	43	62.947	8.5098	33.3224	91.68357	9.55006	1.59E+00	31.3036	0.00E+00								
cast27	44	64.52	8.4952	33.1726	91.94082	9.55028	1.59E+00	31.3277	0.00E+00								
cast27	45	66.016	8.481	33.268	92.00045	9.55216	1.58E+00	31.3453	0.00E+00								
cast27	46	67.437	8.4745	33.3998	91.90179	9.55412	1.58E+00	31.359	0.00E+00								
cast27	47	68.819	8.4749	33.4356	91.5563	9.55474	1.57E+00	31.3692	0.00E+00								
cast27	48	70.187	8.4682	33.455	91.20833	9.5541	1.57E+00	31.3778	0.00E+00								
cast27	49	71.565	8.4491	33.4773	90.86531	9.555	1.57E+00	31.3873	0.00E+00								
cast27	50	72.996	8.4294	33.4739	90.67948	9.55696	1.56E+00	31.4313	0.00E+00								
cast27	51	74.564	8.4207	33.4518	90.73184	9.5593	1.56E+00	31.4642	0.00E+00								
cast27	52	76.124	8.4191	33.4091	91.0206	9.56002	1.56E+00	31.4724	0.00E+00								
cast27	53	77.646	8.4162	33.4605	91.26623	9.56008	1.56E+00	31.4755	0.00E+00								
cast27	54	79.142	8.417	33.6748	91.39928	9.56076	1.56E+00	31.4734	0.00E+00								
cast27	55	80.647	8.4126	34.0848	91.54937	9.56072	1.56E+00	31.4709	0.00E+00								
cast27	56	82.076	8.4085	33.919	91.60237	9.56179	1.56E+00	31.4725	0.00E+00								
cast27	57	83.437	8.408	33.8599	91.4424	9.56267	1.56E+00	31.4693	0.00E+00								
cast27	58	84.813	8.4078	33.6646	91.10938	9.56279	1.55E+00	31.4696	0.00E+00								
cast27	59	86.215	8.4106	33.6635	90.76956	9.56287	1.56E+00	31.4687	0.00E+00								
cast27	60	87.678	8.4119	33.609	90.25323	9.56218	1.55E+00	31.4689	0.00E+00								
cast27	61	89.125	8.4133	33.6915	89.93106	9.56182	1.55E+00	31.4703	0.00E+00								
cast27	62	90.553	8.4131	33.8281	90.0921	9.56133	1.55E+00	31.4744	0.00E+00								
cast27	63	91.955	8.4123	33.3953	90.15547	9.56124	1.55E+00	31.4776	0.00E+00								
cast27	64	93.191	8.4109	33.5673	89.04515	9.56167	1.55E+00	31.4732	0.00E+00								
cast27	65	94.046	8.4513	33.5769	84.64042	9.55489	1.55E+00	31.4948	0.00E+00								
cast32	1	2.021	10.867	34.5379	94.89006	9.16398	1.66E+02	28.7803	0.00E+00								
cast32	2	3.428	10.6565	31.3409	93.24224	9.21744	1.04E+02	29.1061	0.00E+00								
cast32	3	4.575	10.5163	25.9391	89.13374	9.22669	8.88E+01	29.3379	0.00E+00								
cast32	4	5.766	10.3402	28.7051	85.12019	9.23537	7.00E+01	29.7072	0.00E+00								
cast32	5	7.239	10.2158	32.3122	84.1925	9.25443	5.40E+01	30.0479	0.00E+00								
cast32	6	8.818	9.861	32.7446	87.55661	9.26956	4.50E+01	30.3013	0.00E+00								
cast32	7	10.347	9.2726	32.8651	91.26934	9.35102	4.08E+01	30.6068	0.00E+00								
cast32	8	11.778	8.9195	32.9308	92.65561	9.43801	3.72E+01	30.9278	0.00E+00								
cast32	9	13.193	8.782	32.9663	92.32555	9.48309	3.32E+01	31.1324	0.00E+00								
cast32	10	14.581	8.7279	32.9632	91.61848	9.5016	2.94E+01	31.2235	0.00E+00								
cast32	11	15.999	8.7048	32.8115	91.35942	9.50857	2.61E+01	31.2638	0.00E+00								
cast32	12	17.517	8.6828	32.8244	91.62779	9.51208	2.34E+01	31.2814	0.00E+00								
cast32	13	19.117	8.6593	32.8507	92.14192	9.51701	2.09E+01	31.2905	0.00E+00								
cast32	14	20.654	8.6404	32.8932	92.39461	9.52127	1.83E+01	31.287	0.00E+00								
cast32	15	22.099	8.6147	32.7923	92.31901	9.5255	1.59E+01	31.2841	0.00E+00								
cast32	16	23.44	8.5887	32.7998	91.98407	9.53032	1.38E+01	31.2894	0.00E+00								
cast32	17	24.775	8.5754	32.9101	91.3041	9.53468	1.20E+01	31.3023	0.00E+00								
cast32	18	26.214	8.5596	33.0188	90.89265	9.53672	1.05E+01	31.3215	0.00E+00								
cast32	19	27.838	8.5506	32.9751	91.16004	9.53893	9.23E+00	31.3446	0.00E+00								
cast32	20	29.478	8.5476	32.8024	91.76989	9.54025	8.19E+00	31.3431	0.00E+00								
cast32	21	30.893	8.5459	32.8802	91.96913	9.54149	7.28E+00	31.3307	0.00E+00								
cast32	22	32.228	8.5439	32.9851	91.88142	9.54238	6.44E+00	31.3214	0.00E+00								
cast32	23	33.606	8.5418	32.9432	91.71008	9.54282	5.68E+00	31.3221	0.00E+00								
cast32	24	35.084	8.541	32.9131	91.67614	9.54288	5.04E+00	31.3275	0.00E+00								
cast32	25	36.599	8.5369	33.1585	91.68073	9.54323	4.55E+00	31.3279	0.00E+00								
cast32	26	38.108	8.5359	33.1653	91.67202	9.54384	4.09E+00	31.331	0.00E+00								
cast32	27	39.58	8.5349	33.1389	91.59862	9.5443	3.72E+00	31.3259	0.00E+00								
cast32	28	40.968	8.535	33.2516	91.46366	9.54457	3.39E+00	31.3236	0.00E+00								
cast32	29	42.351	8.534	33.2854	91.19868	9.54467	3.12E+00	31.3217	0.00E+00								
cast32	30	43.792	8.5294	33.5019	91.0297	9.54532	2.87E+00	31.3187	0.00E+00								
cast32	31	45.364	8.5291	33.6298	91.19998	9.54568	2.66E+00	31.326	0.00E+00								
cast32	32	46.933	8.5273	33.6932	91.42295	9.54599	2.50E+00	31.3228	0.00E+00								
cast32	33	48.403	8.528	33.5799	91.46558	9.54638	2.37E+00	31.3219	0.00E+00								
cast32	34	49.789	8.5294	33.582	91.33476	9.54641	2.23E+00	31.3173	0.00E+00								
cast32	35	51.177	8.5287	33.7226	91.15161	9.5464	2.13E+00	31.3135	0.00E+00								
cast32	36	52.659	8.5282	33.3936	91.089	9.54652	2.04E+00	31.3147	0.00E+00								
cast32	37	54.209	8.5268	33.1886	91.15124	9.54656	1.96E+00	31.3151	0.00E+00								
cast32	38	55.676	8.522	33.2356	91.16036	9.54732	1.90E+00	31.3109	0.00E+00								
cast32	39	57.106	8.5183	33.5271	90.92608	9.54831	1.85E+00	31.3109	0.00E+00								
cast32	40	58.525	8.5151	33.7984	90.72963	9.54906	1.80E+00	31.3107	0.00E+00								
cast32	41	59.991	8.5072	33.3652	90.85451	9.55012	1.76E+00	31.3099	0.00E+00								
cast32	42	61.533	8.5034	33.4423	91.22777	9.5514	1.73E+00	31.3164	0.00E+00								
cast32	43	63.023	8.5001	33.7436	91.31965	9.55211	1.70E+00	31.3137	0.00E+00								
cast32	44	64.423	8.4984	33.5074	91.05804	9.55291	1.67E+00	31.3119	0.00E+00								
cast32	45	65.8	8.4973	33.3717	90.76706	9.5532	1.65E+00	31.3117	0.00E+00								
cast32	46	67.234	8.497	33.2579	90.66286	9.55331	1.64E+00	31.3134	0.00E+00								
cast32	47	68.775	8.4978	33.561	90.85042	9.55314	1.63E+00	31.3158	0.00E+00								
cast32	48	70.348	8.4983	33.629	91.09818	9.55303	1.62E+00	31.3144	0.00E+00								
cast32	49	71.804	8.4968	33.3452	91.10704	9.5533	1.60E+00	31.3096	0.00E+00								
cast32	50	73.178	8.4949	33.3386	90.75119	9.55377	1.60E+00	31.3087	0.00E+00								
cast32	51	74.58	8.4954	33.3483	90.41132	9.55394	1.59E+00	31.3116	0.00E+00								
cast32	52	76.059	8.4968	33.3043	90.24225	9.55364	1.58E+00	31.3131	0.00E+00								
cast32	53	77.631	8.4936	33.4047	90.29487	9.55354	1.58E+00	31.3115	0.00E+00								
cast32	54	79.09	8.488	33.5659	90.36974	9.55454	1.57E+00	31.3118	0.00E+00								
cast32	55	80.475	8.4838	33.8751	89.79824	9.55545	1.57E+00	31.3144	0.00E+00								
cast32	56	81.863	8.4788	33.5691	88.8749	9.55599	1.57E+00	31.321	0.00E+00								
cast32	57	83.301	8.4752	33.441	88.75211	9.55653	1.57E+00	31.3307	0.00E+00								
cast32	58	84.937	8.4745	33.55	89.93946	9.55662	1.57E+00	31.3377	0.00E+00								
cast32	59	86.508	8.4731	33.4709	90.64847	9.55686	1.56E+00	31.3351	0.00E+00								
cast32	60	87.885	8.4699	33.2938	89.71913	9.55722	1.56E+00	31.3369	0.00E+00								
cast32	61	89.165	8.4668	33.3295	88.1891	9.55758	1.56E+00	31.3417	0.00E+00								
cast32	62	90.628	8.4667	33.395	87.93585	9.55741	1.56E+00	31.3544	0.00E+00								
cast32	63	92.52	8.4693	33.571	90.53523	9.55669	1.56E+00	31.3582	0.00E+00								
cast32	64	94.114	8.4653	33.8933	91.71149	9.55736	1.56E+00	31.3477	0.00E+00								
cast32	65	95.344	8.4631	33.8431	91.22011	9.5582	1.56E+00	31.3463	0.00E+00								
cast32	66	96.523	8.4626	33.8802	90.4102	9.55848	1.56E+00	31.3479	0.00E+00								
cast32	67	97.71	8.462	33.8406	89.89393	9.55852	1.56E+00	31.3495	0.00E+00								
cast32	68	99.115	8.4638	33.8464	89.33095	9.55817	1.56E+00	31.3553	0.00E+00								
cast32	69	100.428	8.4642	33.8379	87.59033	9.55757	1.56E+00	31.3583	0.00E+00								
cast32	70	101.335	8.4799	33.4933	80.99773	9.55388	1.45E+00	31.3657	0.00E+00								
cast39	1	1.911	11.5485	31.4302	93.93506	9.0785	6.93E+02	27.9079	0.00E+00								
cast39	2	3.126	11.4792	29.779	92.36155	9.12143	3.34E+02	28.1633	0.00E+00								
cast39	3	4.544	11.4716	31.2273	90.281	9.12718	2.57E+02	28.2327	0.00E+00								
cast39	4	5.896	11.4657	32.1473	87.46897	9.12799	2.26E+02	28.2233	0.00E+00								
cast39	5	7.179	11.4616	32.2896	85.96484	9.12609	2.08E+02	28.286	0.00E+00								
cast39	6	8.704	11.5881	32.3859	88.36104	9.11189	1.83E+02	28.3769	0.00E+00								
cast39	7	10.44	11.3296	32.603	93.41318	9.09913	1.42E+02	28.2917	0.00E+00								
cast39	8	11.893	10.7536	32.6772	94.66914	9.15884	1.04E+02	28.8744	0.00E+00								
cast39	9	13.158	10.494	32.887	93.87489	9.2169	7.84E+01	29.3672	0.00E+00								
cast39	10	14.488	10.3726	32.9438	92.27372	9.24917	6.12E+01	29.5936	0.00E+00								
cast39	11	15.979	10.2827	33.0536	91.66837	9.2655	4.91E+01	29.7134	0.00E+00								
cast39	12	17.633	10.1522	33.2519	93.0138	9.2833	3.85E+01	29.8225	0.00E+00								
cast39	13	19.326	10.0027	33.2885	94.1889	9.3024	2.99E+01	29.9246	0.00E+00								
cast39	14	20.731	9.8484	33.3044	94.1379	9.32304	2.39E+01	30.0284	0.00E+00								
cast39	15	22.062	9.7188	33.3328	93.65419	9.34491	1.95E+01	30.1421	0.00E+00								
cast39	16	23.438	9.6035	33.1988	93.17456	9.36442	1.57E+01	30.2539	0.00E+00								
cast39	17	24.876	9.5073	33.1542	92.67208	9.38231	1.27E+01	30.3579	0.00E+00								
cast39	18	26.368	9.4291	33.0885	92.34302	9.39677	1.03E+01	30.4513	0.00E+00								
cast39	19	27.914	9.3394	33.0299	92.03876	9.40881	8.51E+00	30.5165	0.00E+00								
cast39	20	29.389	9.1692	32.9071	91.76525	9.42763	7.20E+00	30.5208	0.00E+00								
cast39	21	30.804	8.9981	32.9133	91.56068	9.45907	6.14E+00	30.5994	0.00E+00								
cast39	22	32.207	8.9313	32.9007	91.68688	9.48278	5.28E+00	30.7276	0.00E+00								
cast39	23	33.654	8.8743	32.7965	91.98965	9.49289	4.52E+00	30.8177	0.00E+00								
cast39	24	35.138	8.8515	32.7814	92.33331	9.501	3.89E+00	30.8888	0.00E+00								
cast39	25	36.612	8.8529	32.6381	92.49902	9.50264	3.42E+00	30.9071	0.00E+00								
cast39	26	38.064	8.861	32.7231	92.56343	9.50109	3.05E+00	30.9253	0.00E+00								
cast39	27	39.529	8.873	32.7909	92.67403	9.49817	2.76E+00	30.9417	0.00E+00								
cast39	28	40.991	8.8843	32.8421	92.81586	9.49499	2.53E+00	30.9525	0.00E+00								
cast39	29	42.424	8.8954	32.8549	92.82144	9.49192	2.33E+00	30.9646	0.00E+00								
cast39	30	43.841	8.9116	32.871	92.84333	9.48757	2.18E+00	30.9973	0.00E+00								
cast39	31	45.314	8.9214	32.8969	92.97018	9.47933	2.06E+00	31.0709	0.00E+00								
cast39	32	46.833	8.9189	33.1242	93.22986	9.47733	1.97E+00	31.0832	0.00E+00								
cast39	33	48.33	8.914	33.1923	93.14278	9.47678	1.90E+00	31.1001	0.00E+00								
cast39	34	49.771	8.9109	33.2567	92.70617	9.47761	1.84E+00	31.1033	0.00E+00								
cast39	35	51.051	8.9024	33.3352	92.17263	9.47695	1.79E+00	31.1252	0.00E+00								
cast39	36	52.47	8.897	33.4275	91.96764	9.47537	1.75E+00	31.1852	0.00E+00								
cast39	37	54.124	8.8828	33.5805	92.4759	9.47396	1.72E+00	31.2209	0.00E+00								
cast39	38	55.787	8.8172	34.0637	93.17907	9.47732	1.69E+00	31.2723	0.00E+00								
cast39	39	57.208	8.7438	34.9845	93.33516	9.48877	1.67E+00	31.3305	0.00E+00								
cast39	40	58.561	8.7014	35.5007	93.27047	9.49841	1.65E+00	31.3884	0.00E+00								
cast39	41	60.057	8.678	34.2331	93.26474	9.50395	1.63E+00	31.4321	0.00E+00								
cast39	42	61.508	8.6515	34.2245	93.26657	9.50772	1.62E+00	31.444	0.00E+00								
cast39	43	62.984	8.6266	34.9369	92.82975	9.51243	1.61E+00	31.4648	0.00E+00								
cast39	44	64.384	8.603	35.0346	92.15013	9.51686	1.60E+00	31.4691	0.00E+00								
cast39	45	65.702	8.5863	35.1981	92.0265	9.52103	1.59E+00	31.4807	0.00E+00								
cast39	46	67.357	8.5706	35.9235	92.47943	9.52379	1.59E+00	31.5005	0.00E+00								
cast39	47	68.924	8.5548	35.9242	92.77811	9.527	1.58E+00	31.504	0.00E+00								
cast39	48	70.414	8.5429	35.4119	92.72699	9.52963	1.58E+00	31.5077	0.00E+00								
cast39	49	71.839	8.5313	34.555	92.58516	9.53221	1.57E+00	31.5059	0.00E+00								
cast39	50	73.222	8.5172	34.1744	92.49644	9.53447	1.57E+00	31.5052	0.00E+00								
cast39	51	74.702	8.4909	34.2534	92.56744	9.53791	1.57E+00	31.511	0.00E+00								
cast39	52	76.277	8.4679	34.9018	92.76515	9.54308	1.57E+00	31.5283	0.00E+00								
cast39	53	77.767	8.4587	34.9542	92.89661	9.5462	1.56E+00	31.5363	0.00E+00								
cast39	54	79.189	8.4518	35.002	92.91033	9.54776	1.56E+00	31.5383	0.00E+00								
cast39	55	80.585	8.4466	34.5551	92.80134	9.54902	1.56E+00	31.5417	0.00E+00								
cast39	56	81.958	8.4456	34.0725	92.638	9.54993	1.56E+00	31.5438	0.00E+00								
cast39	57	83.378	8.4415	34.3278	92.57737	9.54999	1.56E+00	31.5464	0.00E+00								
cast39	58	84.892	8.4356	34.4334	92.66111	9.55051	1.56E+00	31.5557	0.00E+00								
cast39	59	86.427	8.4296	34.6836	92.79731	9.55128	1.56E+00	31.5629	0.00E+00								
cast39	60	87.944	8.4249	34.6019	92.93029	9.55232	1.56E+00	31.5662	0.00E+00								
cast39	61	89.413	8.4214	34.5205	92.93262	9.55309	1.56E+00	31.5684	0.00E+00								
cast39	62	90.856	8.4188	34.6844	92.75747	9.55364	1.56E+00	31.5714	0.00E+00								
cast39	63	92.278	8.4177	34.8449	92.61339	9.55412	1.55E+00	31.572	0.00E+00								
cast39	64	93.686	8.4164	34.7345	92.55175	9.55424	1.55E+00	31.5739	0.00E+00								
cast39	65	95.151	8.4152	34.5893	92.60982	9.55436	1.55E+00	31.5761	0.00E+00								
cast39	66	96.628	8.4137	34.8285	92.6613	9.55449	1.55E+00	31.5783	0.00E+00								
cast39	67	98.126	8.4124	35.1138	92.66419	9.55478	1.55E+00	31.5795	0.00E+00								
cast39	68	99.586	8.4125	35.2309	92.58062	9.55495	1.55E+00	31.58	0.00E+00								
cast39	69	101.021	8.4126	35.2893	92.45331	9.55498	1.55E+00	31.5792	0.00E+00								
cast39	70	102.443	8.4125	35.2389	92.37028	9.55502	1.55E+00	31.5785	0.00E+00								
cast39	71	103.86	8.4125	35.2535	92.31106	9.55503	1.55E+00	31.5787	0.00E+00								
cast39	72	105.277	8.4121	34.9775	92.18001	9.55507	1.55E+00	31.5783	0.00E+00								
cast39	73	106.632	8.4118	34.7708	91.97379	9.55516	1.55E+00	31.578	0.00E+00								
cast39	74	107.996	8.412	34.3487	91.46814	9.55508	1.55E+00	31.5804	0.00E+00								
cast39	75	109.372	8.4125	34.6105	89.55995	9.55485	1.55E+00	31.5829	0.00E+00								
cast39	76	110.514	8.4131	34.7593	86.24001	9.55483	1.47E+00	31.5822	0.00E+00								
cast39	77	112.017	8.451	35.1502	81.16467	9.548	1.59E+00	31.6257	0.00E+00								
cast47	1	2.039	11.0623	30.4272	91.8466	9.25231	1.73E+02	27.4952	0.00E+00								
cast47	2	3.571	11.0656	28.1654	92.34124	9.25152	1.15E+02	27.4891	0.00E+00								
cast47	3	4.881	11.0634	33.5149	91.66435	9.25087	8.72E+01	27.4955	0.00E+00								
cast47	4	6.062	11.054	33.3506	91.13952	9.24997	6.32E+01	27.5183	0.00E+00								
cast47	5	7.297	11.031	33.3577	90.9013	9.24877	4.52E+01	27.5697	0.00E+00								
cast47	6	8.7	10.9942	33.3137	90.97935	9.24961	3.18E+01	27.6429	0.00E+00								
cast47	7	10.223	10.9643	33.2584	91.44747	9.25317	2.34E+01	27.7215	0.00E+00								
cast47	8	11.781	10.953	33.2596	92.0802	9.25608	1.77E+01	27.7662	0.00E+00								
cast47	9	13.333	10.9329	33.2419	92.12555	9.25255	1.40E+01	27.8623	0.00E+00								
cast47	10	14.815	10.8943	33.0797	91.54639	9.25022	1.12E+01	27.969	0.00E+00								
cast47	11	16.236	10.8392	33.0496	90.82702	9.24797	9.15E+00	28.1335	0.00E+00								
cast47	12	17.608	10.7459	33.1702	90.43415	9.24994	7.55E+00	28.2805	0.00E+00								
cast47	13	18.959	10.5554	33.1829	90.42643	9.25286	6.30E+00	28.54	0.00E+00								
cast47	14	20.323	10.2249	33.2122	90.63053	9.26917	5.30E+00	28.9155	0.00E+00								
cast47	15	21.767	9.8738	33.2132	90.86735	9.31489	4.46E+00	29.3788	0.00E+00								
cast47	16	23.308	9.6118	33.1853	91.15984	9.36867	3.71E+00	29.8006	0.00E+00								
cast47	17	24.897	9.5018	33.1806	91.51721	9.40126	3.12E+00	30.0527	0.00E+00								
cast47	18	26.477	9.4445	33.1363	91.9032	9.41378	2.66E+00	30.1776	0.00E+00								
cast47	19	28.005	9.4161	33.0642	92.02889	9.4199	2.33E+00	30.2313	0.00E+00								
cast47	20	29.452	9.3962	33.0546	91.973	9.42287	2.11E+00	30.271	0.00E+00								
cast47	21	30.846	9.3782	32.9539	91.866	9.42538	1.95E+00	30.2954	0.00E+00								
cast47	22	32.22	9.3536	32.8479	91.82453	9.42663	1.84E+00	30.3345	0.00E+00								
cast47	23	33.618	9.3257	33.0757	91.80949	9.42928	1.76E+00	30.3762	0.00E+00								
cast47	24	35.097	9.2833	33.3877	91.76477	9.43195	1.70E+00	30.4346	0.00E+00								
cast47	25	36.602	9.2499	33.2482	91.7701	9.43739	1.66E+00	30.4977	0.00E+00								
cast47	26	38.042	9.2157	33.0458	91.70834	9.44153	1.64E+00	30.5368	0.00E+00								
cast47	27	39.444	9.1619	33.0398	91.66674	9.44355	1.62E+00	30.6192	0.00E+00								
cast47	28	40.865	9.1346	33.033	91.67684	9.45168	1.59E+00	30.6776	0.00E+00								
cast47	29	42.379	9.0955	33.2946	91.68427	9.45478	1.60E+00	30.7253	0.00E+00								
cast47	30	43.753	9.0274	33.4714	91.60601	9.45942	1.58E+00	30.8032	0.00E+00								
cast47	31	45.229	8.9898	33.1521	91.44439	9.46876	1.58E+00	30.8879	0.00E+00								
cast47	32	46.726	8.9815	33.2634	91.40503	9.47303	1.57E+00	30.9224	0.00E+00								
cast47	33	48.394	8.9898	33.5171	91.86676	9.47401	1.57E+00	30.9228	0.00E+00								
cast47	34	49.928	8.9497	33.521	92.17223	9.47118	1.57E+00	30.9342	0.00E+00								
cast47	35	51.294	8.8611	33.4778	92.10997	9.47343	1.57E+00	31.0609	0.00E+00								
cast47	36	52.568	8.813	34.0627	91.76941	9.48502	1.57E+00	31.1718	0.00E+00								
cast47	37	53.962	8.7897	34.5989	91.54068	9.49147	1.56E+00	31.2326	0.00E+00								
cast47	38	55.498	8.7733	34.3109	91.76648	9.49448	1.56E+00	31.2676	0.00E+00								
cast47	39	57.081	8.7582	34.2639	92.2942	9.49669	1.56E+00	31.2946	0.00E+00								
cast47	40	58.633	8.7503	34.2662	92.54243	9.49873	1.56E+00	31.3067	0.00E+00								
cast47	41	60.015	8.7443	34.7977	92.28502	9.49983	1.56E+00	31.3086	0.00E+00								
cast47	42	61.408	8.7412	34.7201	91.71123	9.50053	1.56E+00	31.3172	0.00E+00								
cast47	43	62.798	8.7235	34.5965	91.20551	9.50074	1.57E+00	31.3289	0.00E+00								
cast47	44	64.277	8.6938	34.83	91.38854	9.50341	1.56E+00	31.3722	0.00E+00								
cast47	45	65.948	8.6632	34.9788	92.42978	9.5074	1.57E+00	31.4128	0.00E+00								
cast47	46	67.379	8.6078	35.0205	92.18892	9.51273	1.56E+00	31.4623	0.00E+00								
cast47	47	68.653	8.5904	34.8414	90.81106	9.51995	1.56E+00	31.5018	0.00E+00								
cast47	48	69.917	8.5917	35.6189	88.978	9.52104	1.56E+00	31.5146	0.00E+00								
cast47	49	71.672	8.5997	35.9255	89.93672	9.5185	1.56E+00	31.5315	0.00E+00								
cast47	50	73.597	8.5912	34.8597	92.94263	9.51912	1.56E+00	31.5165	0.00E+00								
cast47	51	74.954	8.5832	35.1486	93.0101	9.52155	1.56E+00	31.5148	0.00E+00								
cast47	52	76.191	8.5794	35.0078	92.07514	9.52242	1.56E+00	31.5164	0.00E+00								
cast47	53	77.501	8.5718	34.8382	91.65525	9.52305	1.56E+00	31.5228	0.00E+00								
cast47	54	79.006	8.5632	35.3108	91.88185	9.5244	1.56E+00	31.5347	0.00E+00								
cast47	55	80.567	8.5615	35.9879	92.09301	9.52558	1.56E+00	31.5391	0.00E+00								
cast47	56	82.002	8.5626	36.751	91.98962	9.52573	1.56E+00	31.5347	0.00E+00								
cast47	57	83.472	8.5632	34.8598	91.98571	9.52547	1.56E+00	31.5359	0.00E+00								
cast47	58	85.002	8.5627	35.4873	92.23029	9.52551	1.56E+00	31.534	0.00E+00								
cast47	59	86.536	8.5581	35.4563	92.5605	9.52577	1.56E+00	31.5328	0.00E+00								
cast47	60	88.008	8.5455	35.0531	92.71788	9.52773	1.56E+00	31.5292	0.00E+00								
cast47	61	89.366	8.546	36.1883	92.62178	9.52948	1.56E+00	31.5369	0.00E+00								
cast47	62	90.745	8.5489	35.9786	92.32473	9.52884	1.56E+00	31.5365	0.00E+00								
cast47	63	92.13	8.5486	35.6633	91.9962	9.52855	1.56E+00	31.5349	0.00E+00								
cast47	64	93.489	8.548	35.2354	91.35788	9.52855	1.56E+00	31.5358	0.00E+00								
cast47	65	94.798	8.5444	34.7664	90.32248	9.52889	1.56E+00	31.5351	0.00E+00								
cast47	66	96.062	8.5434	35.8618	89.10084	9.52926	1.56E+00	31.54	0.00E+00								
