	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast34	14	20.548	8.7747	33.9855	91.9029	9.47317	9.16E+01	31.6317	0.00E+00								
cast34	15	22.009	8.7675	33.8263	91.77751	9.47579	8.48E+01	31.6234	0.00E+00								
cast34	16	23.467	8.7671	33.8235	91.63578	9.47659	7.93E+01	31.623	0.00E+00								
cast34	17	24.917	8.7554	33.8841	91.59031	9.47777	7.24E+01	31.6105	0.00E+00								
cast34	18	26.34	8.7406	34.0011	91.45385	9.48129	6.62E+01	31.6059	0.00E+00								
cast34	19	27.782	8.737	33.9547	91.36839	9.48328	5.71E+01	31.6149	0.00E+00								
cast34	20	29.283	8.7366	33.8765	91.24736	9.48345	4.86E+01	31.6152	0.00E+00								
cast34	21	30.791	8.7337	33.6725	91.30007	9.48415	4.37E+01	31.6105	0.00E+00								
cast34	22	32.27	8.7341	33.8135	91.26059	9.48458	3.97E+01	31.6091	0.00E+00								
cast34	23	33.718	8.733	33.798	91.11866	9.48496	3.46E+01	31.6018	0.00E+00								
cast34	24	35.124	8.7329	33.6935	90.99777	9.48528	3.03E+01	31.601	0.00E+00								
cast34	25	36.57	8.7331	33.8407	90.9051	9.48529	2.66E+01	31.5994	0.00E+00								
cast34	26	38.059	8.7345	33.8196	90.92406	9.48512	2.35E+01	31.6011	0.00E+00								
cast34	27	39.536	8.7319	33.7742	90.91588	9.48527	2.09E+01	31.5969	0.00E+00								
cast34	28	40.993	8.7313	33.9064	90.75537	9.48571	1.87E+01	31.599	0.00E+00								
cast34	29	42.467	8.7321	34.0343	90.82149	9.48558	1.66E+01	31.5997	0.00E+00								
cast34	30	43.961	8.7333	34.2184	91.03822	9.48546	1.47E+01	31.5992	0.00E+00								
cast34	31	45.406	8.7329	34.0913	90.93878	9.48549	1.30E+01	31.5955	0.00E+00								
cast34	32	46.798	8.7322	34.1724	90.69726	9.48579	1.17E+01	31.5929	0.00E+00								
cast34	33	48.233	8.7319	34.304	90.5798	9.48603	1.05E+01	31.5918	0.00E+00								
cast34	34	49.764	8.7339	33.9119	90.67559	9.48558	9.40E+00	31.5963	0.00E+00								
cast34	35	51.286	8.7331	34.01	90.77058	9.4856	8.45E+00	31.5917	0.00E+00								
cast34	36	52.718	8.7312	33.9857	90.69046	9.48611	7.65E+00	31.5885	0.00E+00								
cast34	37	54.176	8.7308	33.926	90.81383	9.48637	6.91E+00	31.5892	0.00E+00								
cast34	38	55.691	8.7318	34.5671	91.12066	9.48622	6.25E+00	31.5918	0.00E+00								
cast34	39	57.168	8.732	34.5964	91.05118	9.48624	5.70E+00	31.588	0.00E+00								
cast34	40	58.583	8.7319	34.626	90.74034	9.48638	5.20E+00	31.5863	0.00E+00								
cast34	41	59.98	8.7319	34.8648	90.51869	9.48641	4.77E+00	31.5858	0.00E+00								
cast34	42	61.455	8.7322	34.7122	90.70437	9.48625	4.38E+00	31.5876	0.00E+00								
cast34	43	62.955	8.7325	34.2097	90.79102	9.4863	4.05E+00	31.5857	0.00E+00								
cast34	44	64.414	8.7322	34.6783	90.66415	9.4863	3.76E+00	31.5853	0.00E+00								
cast34	45	65.858	8.7327	34.6394	90.70849	9.4863	3.51E+00	31.5861	0.00E+00								
cast34	46	67.371	8.7336	34.4311	90.94183	9.48606	3.28E+00	31.587	0.00E+00								
cast34	47	68.882	8.7331	34.0805	90.92944	9.48613	3.08E+00	31.5842	0.00E+00								
cast34	48	70.281	8.7319	33.8897	90.46843	9.48645	2.90E+00	31.5819	0.00E+00								
cast34	49	71.642	8.7315	33.8376	89.857	9.48666	2.75E+00	31.5819	0.00E+00								
cast34	50	73.058	8.7323	33.8158	89.91568	9.48658	2.61E+00	31.5839	0.00E+00								
cast34	51	74.61	8.7341	34.1049	90.57652	9.48619	2.49E+00	31.5851	0.00E+00								
cast34	52	76.149	8.7333	34.3867	91.00237	9.48616	2.38E+00	31.5813	0.00E+00								
cast34	53	77.404	8.7318	34.6292	90.48165	9.48658	2.29E+00	31.5797	0.00E+00								
cast34	54	78.495	8.7311	34.0179	88.95212	9.4868	2.20E+00	31.5804	0.00E+00								
cast34	55	79.388	8.7453	34.2655	84.65241	9.48412	1.97E+00	31.5915	0.00E+00								
cast37	1	1.897	9.4123	25.9071	96.07023	9.28036	1.01E+03	31.0263	0.00E+00								
cast37	2	3.31	9.2785	26.1602	95.95372	9.36303	5.26E+02	31.5618	0.00E+00								
cast37	3	4.672	9.2705	32.0624	92.92957	9.3722	4.92E+02	31.5967	0.00E+00								
cast37	4	6.001	9.2754	32.5257	91.0845	9.3719	4.54E+02	31.6085	0.00E+00								
cast37	5	7.411	9.2789	32.5471	90.86492	9.36866	4.57E+02	31.6425	0.00E+00								
cast37	6	8.852	9.2052	32.6467	91.75446	9.37224	3.99E+02	31.596	0.00E+00								
cast37	7	10.285	9.0494	32.702	92.46247	9.39696	3.06E+02	31.5125	0.00E+00								
cast37	8	11.742	8.9492	32.7296	92.71359	9.42568	2.62E+02	31.5621	0.00E+00								
cast37	9	13.19	8.9092	32.7212	92.67813	9.44146	2.25E+02	31.6088	0.00E+00								
cast37	10	14.611	8.884	33.2722	92.77694	9.44808	1.87E+02	31.6177	0.00E+00								
cast37	11	16.113	8.8433	33.2199	93.0061	9.4554	1.67E+02	31.5965	0.00E+00								
cast37	12	17.615	8.7941	33.1848	92.96907	9.46437	1.43E+02	31.5876	0.00E+00								
cast37	13	19.043	8.7615	33.244	92.42499	9.47489	1.20E+02	31.5846	0.00E+00								
cast37	14	20.408	8.7665	33.2517	91.71244	9.47897	1.01E+02	31.6054	0.00E+00								
cast37	15	21.787	8.7688	33.6684	91.29293	9.47796	8.89E+01	31.6003	0.00E+00								
cast37	16	23.253	8.771	33.728	91.43241	9.47785	7.73E+01	31.5976	0.00E+00								
cast37	17	24.939	8.7839	33.8502	91.81779	9.4754	6.59E+01	31.618	0.00E+00								
cast37	18	26.443	8.7694	34.2266	91.85026	9.47542	5.59E+01	31.5794	0.00E+00								
cast37	19	27.817	8.7388	34.0664	91.85999	9.48181	4.84E+01	31.568	0.00E+00								
cast37	20	29.343	8.7127	33.9961	92.12551	9.48666	4.24E+01	31.5789	0.00E+00								
cast37	21	30.879	8.6932	34.3179	92.42734	9.49243	3.72E+01	31.578	0.00E+00								
cast37	22	32.388	8.6902	34.4525	92.33018	9.49491	3.19E+01	31.5879	0.00E+00								
cast37	23	33.742	8.6984	33.8645	91.83925	9.49509	2.79E+01	31.5829	0.00E+00								
cast37	24	35.054	8.6911	34.1155	91.32161	9.49469	2.45E+01	31.5634	0.00E+00								
cast37	25	36.448	8.6779	34.4574	90.92666	9.49697	2.12E+01	31.5578	0.00E+00								
cast37	26	37.92	8.6326	34.4374	90.79852	9.50119	1.83E+01	31.5531	0.00E+00								
cast37	27	39.405	8.584	34.2253	90.48598	9.51277	1.58E+01	31.5595	0.00E+00								
cast37	28	40.916	8.5642	33.7299	89.92132	9.52021	1.37E+01	31.5845	0.00E+00								
cast37	29	42.317	8.5597	34.1746	89.81997	9.52231	1.20E+01	31.5898	0.00E+00								
cast37	30	43.919	8.5622	34.0671	90.52599	9.52194	1.04E+01	31.5994	0.00E+00								
cast37	31	45.499	8.5616	33.8024	90.80089	9.52225	9.15E+00	31.5883	0.00E+00								
cast37	32	46.873	8.5577	33.8774	90.46678	9.52314	8.17E+00	31.5814	0.00E+00								
cast37	33	48.261	8.557	33.9785	90.60592	9.52365	7.26E+00	31.5842	0.00E+00								
cast37	34	49.862	8.56	34.1654	91.22382	9.52331	6.37E+00	31.5888	0.00E+00								
cast37	35	51.402	8.5638	34.1346	91.30192	9.52307	5.71E+00	31.5792	0.00E+00								
cast37	36	52.754	8.5641	34.2941	91.00933	9.52296	5.17E+00	31.572	0.00E+00								
cast37	37	54.119	8.5602	34.4072	90.78708	9.52342	4.69E+00	31.5676	0.00E+00								
cast37	38	55.56	8.5579	34.6615	90.75719	9.52406	4.25E+00	31.5702	0.00E+00								
cast37	39	57.005	8.557	34.7271	90.78717	9.52447	3.86E+00	31.5708	0.00E+00								
cast37	40	58.529	8.5578	34.7304	90.86128	9.5243	3.52E+00	31.5747	0.00E+00								
cast37	41	59.99	8.5554	35.3563	90.93835	9.52459	3.26E+00	31.5688	0.00E+00								
cast37	42	61.536	8.555	35.1137	90.97366	9.52491	3.02E+00	31.5729	0.00E+00								
cast37	43	63.007	8.5546	34.6959	90.92251	9.5251	2.82E+00	31.5679	0.00E+00								
cast37	44	64.383	8.5529	34.4337	90.3636	9.5255	2.64E+00	31.5657	0.00E+00								
cast37	45	65.761	8.5493	34.6596	89.63663	9.52598	2.49E+00	31.5646	0.00E+00								
cast37	46	67.197	8.5458	34.5336	89.44706	9.5266	2.36E+00	31.5697	0.00E+00								
cast37	47	68.795	8.5456	33.8322	89.62734	9.52691	2.24E+00	31.5724	0.00E+00								
cast37	48	70.271	8.5439	34.8164	89.54121	9.52719	2.15E+00	31.5705	0.00E+00								
cast37	49	71.78	8.5438	35.1248	89.82451	9.52735	2.06E+00	31.5715	0.00E+00								
cast37	50	73.258	8.5435	34.6403	89.93307	9.52752	1.99E+00	31.568	0.00E+00								
cast37	51	74.633	8.5427	34.6357	89.92523	9.52767	1.95E+00	31.5693	0.00E+00								
cast37	52	76.156	8.5438	35.4302	89.97326	9.52777	1.88E+00	31.5667	0.00E+00								
cast37	53	77.643	8.5437	34.661	89.11961	9.52776	1.84E+00	31.5634	0.00E+00								
cast37	54	78.952	8.5421	34.8231	88.32807	9.52804	1.80E+00	31.5629	0.00E+00								
cast37	55	80.488	8.5444	35.0397	89.32806	9.52778	1.76E+00	31.5682	0.00E+00								
cast37	56	82.108	8.5455	34.7931	90.85514	9.52745	1.73E+00	31.5635	0.00E+00								
cast37	57	83.51	8.5437	34.3364	91.29723	9.5278	1.71E+00	31.5603	0.00E+00								
cast37	58	84.819	8.5422	34.0693	91.23063	9.52822	1.69E+00	31.5594	0.00E+00								
cast37	59	86.003	8.542	34.1205	90.10157	9.52846	1.67E+00	31.5593	0.00E+00								
cast37	60	87	8.5417	34.2192	87.81859	9.52854	1.66E+00	31.5583	0.00E+00								
cast37	61	87.703	8.5496	34.785	85.75373	9.52857	1.07E+00	31.5596	0.00E+00								
cast42	1	1.229	10.6287	31.6959	88.99208	9.20518	3.06E+01	29.6039	0.00E+00								
cast42	2	3.78	10.6573	34.6115	92.55219	9.21011	1.93E+01	29.6119	0.00E+00								
cast42	3	4.945	10.5739	34.1044	92.26737	9.21352	1.71E+01	29.649	0.00E+00								
cast42	4	5.995	10.33	33.3851	90.69508	9.21062	1.34E+01	29.8937	0.00E+00								
cast42	5	7.084	10.1937	32.642	88.79065	9.23723	1.06E+01	30.2749	0.00E+00								
cast42	6	8.342	10.1683	33.0202	85.83804	9.26202	8.30E+00	30.3057	0.00E+00								
cast42	7	10.098	10.1637	34.1529	84.01295	9.2605	7.01E+00	30.3932	0.00E+00								
cast42	8	12.058	9.6962	34.7778	91.40805	9.27947	6.65E+00	30.707	0.00E+00								
cast42	9	13.598	9.3582	33.713	95.15668	9.34507	6.20E+00	31.2676	0.00E+00								
cast42	10	14.905	9.2761	33.9909	95.31024	9.36818	5.61E+00	31.3952	0.00E+00								
cast42	11	16.161	9.2182	34.0427	94.58254	9.3812	5.03E+00	31.4648	0.00E+00								
cast42	12	17.36	9.1757	33.9572	92.69553	9.39065	4.51E+00	31.494	0.00E+00								
cast42	13	18.595	9.1495	33.857	89.39968	9.39775	4.05E+00	31.5231	0.00E+00								
cast42	14	20.045	9.1409	34.4458	85.65018	9.40055	3.65E+00	31.5723	0.00E+00								
cast42	15	22.364	9.1427	34.3908	90.72027	9.39784	3.39E+00	31.6129	0.00E+00								
cast42	16	23.952	9.1073	34.3791	93.91171	9.40541	3.18E+00	31.5215	0.00E+00								
cast42	17	25.176	9.0827	34.5306	93.81798	9.41251	2.98E+00	31.513	0.00E+00								
cast42	18	26.387	9.064	34.2578	93.32565	9.41674	2.80E+00	31.5196	0.00E+00								
cast42	19	27.723	9.0394	34.0192	92.98551	9.4213	2.64E+00	31.52	0.00E+00								
cast42	20	29.239	9.0213	34.0296	92.81762	9.42526	2.50E+00	31.5382	0.00E+00								
cast42	21	30.7	8.9974	34.0412	91.99991	9.42941	2.39E+00	31.5345	0.00E+00								
cast42	22	32.032	8.9795	34.2068	90.32277	9.43425	2.28E+00	31.5357	0.00E+00								
cast42	23	33.275	8.9703	34.0537	88.50243	9.43692	2.17E+00	31.5449	0.00E+00								
cast42	24	34.929	8.9706	33.7989	89.09817	9.43701	2.08E+00	31.5727	0.00E+00								
cast42	25	37.119	8.963	34.2109	92.38366	9.43696	2.01E+00	31.5635	0.00E+00								
cast42	26	38.55	8.9356	34.5414	92.79919	9.44256	1.96E+00	31.5392	0.00E+00								
cast42	27	39.828	8.9189	34.6629	92.67391	9.44682	1.92E+00	31.5355	0.00E+00								
cast42	28	41.081	8.9092	34.4846	92.31477	9.44975	1.88E+00	31.5401	0.00E+00								
cast42	29	42.331	8.8965	34.2447	91.81537	9.452	1.84E+00	31.5351	0.00E+00								
cast42	30	43.586	8.8836	34.1299	90.99652	9.4548	1.80E+00	31.5345	0.00E+00								
cast42	31	45.007	8.8773	34.0231	89.49962	9.45704	1.77E+00	31.5507	0.00E+00								
cast42	32	46.399	8.8667	34.1311	87.32008	9.45816	1.74E+00	31.5519	0.00E+00								
cast42	33	48.058	8.8582	34.6174	87.14489	9.46023	1.71E+00	31.5687	0.00E+00								
cast42	34	50.303	8.8546	34.2439	91.84417	9.46101	1.69E+00	31.5654	0.00E+00								
cast42	35	51.767	8.8444	34.5126	92.79355	9.46375	1.68E+00	31.5468	0.00E+00								
cast42	36	53.03	8.8363	34.3368	92.67321	9.46565	1.66E+00	31.5396	0.00E+00								
cast42	37	54.264	8.8299	34.0846	91.6751	9.46724	1.65E+00	31.5385	0.00E+00								
cast42	38	55.474	8.8235	34.1073	90.20788	9.46859	1.64E+00	31.5376	0.00E+00								
cast42	39	56.651	8.8162	34.1729	88.81054	9.47009	1.63E+00	31.5354	0.00E+00								
cast42	40	58.032	8.811	34.1665	87.88804	9.47129	1.61E+00	31.547	0.00E+00								
cast42	41	59.802	8.8084	34.1339	87.49693	9.4719	1.61E+00	31.5554	0.00E+00								
cast42	42	61.587	8.8124	34.2057	89.11251	9.47148	1.60E+00	31.5587	0.00E+00								
cast42	43	63.445	8.8067	34.3749	92.31305	9.47141	1.60E+00	31.5475	0.00E+00								
cast42	44	64.779	8.7848	34.5127	92.26426	9.47544	1.59E+00	31.5265	0.00E+00								
cast42	45	65.963	8.7798	34.6761	90.65883	9.47835	1.59E+00	31.5402	0.00E+00								
cast42	46	67.079	8.7754	34.4052	88.22285	9.47926	1.58E+00	31.537	0.00E+00								
cast42	47	68.188	8.7724	34.3188	85.92643	9.47999	1.56E+00	31.5405	0.00E+00								
cast42	48	69.913	8.7688	34.2834	85.44566	9.48022	1.58E+00	31.5567	0.00E+00								
cast42	49	72.283	8.7737	34.7644	91.5779	9.47959	1.58E+00	31.5537	0.00E+00								
cast42	50	73.649	8.7671	34.3865	92.19766	9.48099	1.57E+00	31.5425	0.00E+00								
cast42	51	74.908	8.7656	34.0942	91.982	9.48168	1.57E+00	31.5431	0.00E+00								
cast42	52	76.098	8.7644	34.3358	90.68567	9.48211	1.57E+00	31.5403	0.00E+00								
cast42	53	77.256	8.7645	34.6492	88.53201	9.48221	1.57E+00	31.5417	0.00E+00								
cast42	54	78.433	8.7635	34.4964	86.10443	9.48217	1.57E+00	31.5426	0.00E+00								
cast42	55	79.954	8.7659	34.341	84.84921	9.48145	1.57E+00	31.5535	0.00E+00								
cast42	56	80.655	8.7815	34.0431	85.86157	9.48038	1.57E+00	31.5661	0.00E+00								
cast45	1	1.863	9.3816	35.9615	91.16956	9.34739	9.81E+01	31.0669	0.00E+00								
cast45	2	3.121	9.3352	31.7426	89.62214	9.37413	5.22E+01	31.2363	0.00E+00								
cast45	3	4.517	9.3179	32.723	87.76771	9.37945	4.29E+01	31.2863	0.00E+00								
cast45	4	5.913	9.3032	33.6009	85.32438	9.38105	3.74E+01	31.3091	0.00E+00								
cast45	5	7.32	9.2957	33.7127	83.9966	9.38137	3.29E+01	31.3524	0.00E+00								
cast45	6	8.765	9.2844	33.8901	85.46331	9.38107	2.88E+01	31.3763	0.00E+00								
cast45	7	10.24	9.245	33.8671	88.32909	9.38701	2.49E+01	31.3434	0.00E+00								
cast45	8	11.707	9.1813	33.592	90.47006	9.39749	2.18E+01	31.3409	0.00E+00								
cast45	9	13.194	9.1207	33.6023	91.88717	9.40925	1.95E+01	31.3682	0.00E+00								
cast45	10	14.724	9.0652	33.4673	92.63877	9.4198	1.77E+01	31.4035	0.00E+00								
cast45	11	16.195	9.0295	33.392	92.54602	9.42844	1.61E+01	31.4315	0.00E+00								
cast45	12	17.529	9.0135	34.284	91.27153	9.43295	1.44E+01	31.4453	0.00E+00								
cast45	13	18.825	8.9989	34.2502	89.55613	9.43556	1.29E+01	31.4529	0.00E+00								
cast45	14	20.239	8.9789	33.9483	89.04551	9.43856	1.16E+01	31.4711	0.00E+00								
cast45	15	22.037	8.9586	34.0433	90.69955	9.4413	1.04E+01	31.4986	0.00E+00								
cast45	16	23.616	8.9298	34.3061	91.78401	9.44694	9.46E+00	31.4925	0.00E+00								
cast45	17	24.991	8.913	34.1944	91.1555	9.45108	8.53E+00	31.4966	0.00E+00								
cast45	18	26.264	8.8999	34.1289	89.79669	9.45383	7.68E+00	31.5021	0.00E+00								
cast45	19	27.586	8.8914	33.8933	88.82561	9.45607	6.90E+00	31.5108	0.00E+00								
cast45	20	29.187	8.8865	34.1256	89.81378	9.45678	6.19E+00	31.5245	0.00E+00								
cast45	21	30.928	8.8672	35.0025	91.5302	9.4596	5.59E+00	31.5189	0.00E+00								
cast45	22	32.375	8.855	35.313	91.87232	9.46286	5.08E+00	31.5198	0.00E+00								
cast45	23	33.659	8.84	33.7291	91.28072	9.46534	4.62E+00	31.5155	0.00E+00								
cast45	24	34.998	8.8234	34.0617	90.45762	9.46824	4.21E+00	31.5221	0.00E+00								
cast45	25	36.414	8.8066	34.1349	89.9954	9.47176	3.84E+00	31.5335	0.00E+00								
cast45	26	37.995	8.8048	34.1159	89.69569	9.47318	3.54E+00	31.5455	0.00E+00								
cast45	27	39.471	8.7907	34.5083	89.24701	9.47469	3.26E+00	31.5407	0.00E+00								
cast45	28	40.914	8.7724	34.3484	88.90665	9.47814	3.02E+00	31.5475	0.00E+00								
cast45	29	42.41	8.7451	33.6987	89.57765	9.48196	2.80E+00	31.5541	0.00E+00								
cast45	30	43.966	8.7172	34.9245	90.4055	9.48867	2.62E+00	31.5662	0.00E+00								
cast45	31	45.403	8.7096	35.2954	90.2186	9.49121	2.48E+00	31.572	0.00E+00								
cast45	32	46.798	8.7087	34.7536	89.79831	9.49214	2.33E+00	31.575	0.00E+00								
cast45	33	48.309	8.7095	34.8676	89.99199	9.49176	2.23E+00	31.5751	0.00E+00								
cast45	34	49.924	8.711	35.1276	90.56941	9.49183	2.13E+00	31.5728	0.00E+00								
cast45	35	51.287	8.708	35.6422	90.34179	9.4921	2.06E+00	31.5676	0.00E+00								
cast45	36	52.673	8.7063	35.4313	90.11812	9.49273	1.98E+00	31.5684	0.00E+00								
cast45	37	54.142	8.7035	35.3952	90.19495	9.49306	1.92E+00	31.5686	0.00E+00								
cast45	38	55.636	8.701	35.6783	90.30358	9.49381	1.87E+00	31.5699	0.00E+00								
cast45	39	57.149	8.7032	35.2951	90.49295	9.49379	1.83E+00	31.57	0.00E+00								
cast45	40	58.543	8.7041	34.7771	89.56336	9.4934	1.79E+00	31.5673	0.00E+00								
cast45	41	59.932	8.7001	35.2678	88.68873	9.49386	1.76E+00	31.5667	0.00E+00								
cast45	42	61.513	8.6984	35.2057	89.59612	9.49449	1.73E+00	31.5698	0.00E+00								
cast45	43	63.007	8.7009	35.8129	90.09433	9.49417	1.70E+00	31.5683	0.00E+00								
cast45	44	64.358	8.697	35.5547	89.53804	9.49463	1.68E+00	31.5651	0.00E+00								
cast45	45	65.804	8.693	35.5452	89.58081	9.49514	1.67E+00	31.568	0.00E+00								
cast45	46	67.358	8.6872	34.823	90.0959	9.49655	1.65E+00	31.5698	0.00E+00								
cast45	47	68.684	8.6864	34.5987	89.76694	9.49696	1.64E+00	31.5701	0.00E+00								
cast45	48	69.828	8.6855	34.106	87.68704	9.49708	1.63E+00	31.5701	0.00E+00								
cast45	49	70.738	8.6858	33.8232	83.56083	9.49734	1.61E+00	31.5693	0.00E+00								
cast54	1	1.651	9.5202	33.666	88.56716	9.32123	2.47E+02	31.1434	0.00E+00								
cast54	2	3.359	9.4367	29.2696	92.48811	9.35179	1.84E+02	31.2461	0.00E+00								
cast54	3	4.687	9.3665	30.9514	89.53936	9.36679	1.67E+02	31.2058	0.00E+00								
cast54	4	5.971	9.3407	32.1292	85.96248	9.37462	1.38E+02	31.2695	0.00E+00								
cast54	5	7.4	9.3383	32.453	86.51284	9.37345	1.14E+02	31.3459	0.00E+00								
cast54	6	8.862	9.3315	32.8105	90.444	9.3746	9.50E+01	31.3388	0.00E+00								
cast54	7	10.289	9.3147	33.1667	93.30623	9.38045	8.07E+01	31.2649	0.00E+00								
cast54	8	11.687	9.2931	33.2924	93.37146	9.38582	6.88E+01	31.2466	0.00E+00								
cast54	9	13.076	9.2815	33.4953	92.49135	9.3895	5.96E+01	31.2511	0.00E+00								
cast54	10	14.542	9.2741	33.8195	92.44258	9.39145	5.17E+01	31.2583	0.00E+00								
cast54	11	16.162	9.2689	33.7629	93.36233	9.39266	4.50E+01	31.2617	0.00E+00								
cast54	12	17.7	9.2609	33.7138	93.87999	9.39468	3.93E+01	31.2466	0.00E+00								
cast54	13	19.077	9.2526	33.7413	93.61342	9.3967	3.41E+01	31.2396	0.00E+00								
cast54	14	20.44	9.2459	33.8657	93.13161	9.39823	2.93E+01	31.2419	0.00E+00								
cast54	15	21.917	9.2361	34.0028	93.02844	9.39918	2.51E+01	31.2491	0.00E+00								
cast54	16	23.469	9.211	34.1273	93.06952	9.40163	2.15E+01	31.2645	0.00E+00								
cast54	17	24.923	9.1961	33.3159	92.87531	9.40542	1.85E+01	31.2822	0.00E+00								
cast54	18	26.335	9.1825	33.6202	92.72021	9.40737	1.59E+01	31.2911	0.00E+00								
cast54	19	27.801	9.1647	34.2382	92.79812	9.40968	1.37E+01	31.3077	0.00E+00								
cast54	20	29.377	9.1632	34.1361	92.9617	9.41188	1.19E+01	31.3204	0.00E+00								
cast54	21	30.884	9.1649	34.1235	92.99971	9.41204	1.05E+01	31.315	0.00E+00								
cast54	22	32.28	9.1484	36.404	93.01785	9.4126	9.20E+00	31.3124	0.00E+00								
cast54	23	33.686	9.1372	35.8602	93.08499	9.41529	8.09E+00	31.3244	0.00E+00								
cast54	24	35.155	9.1382	35.4061	93.04237	9.41647	7.11E+00	31.3329	0.00E+00								
cast54	25	36.593	9.1378	34.4559	92.85433	9.41635	6.29E+00	31.3304	0.00E+00								
cast54	26	37.971	9.1319	34.3054	92.14116	9.41668	5.57E+00	31.3267	0.00E+00								
cast54	27	39.35	9.1226	33.9804	91.38878	9.41816	4.94E+00	31.3333	0.00E+00								
cast54	28	40.833	9.0985	34.1616	91.23833	9.41965	4.39E+00	31.343	0.00E+00								
cast54	29	42.498	9.0566	34.5646	91.97171	9.42611	3.92E+00	31.3733	0.00E+00								
cast54	30	44.091	9.035	34.9347	92.48679	9.43167	3.55E+00	31.3966	0.00E+00								
cast54	31	45.478	9.0266	34.2767	92.56035	9.43415	3.25E+00	31.4028	0.00E+00								
cast54	32	46.849	9.0233	34.3072	92.54182	9.43532	2.99E+00	31.4071	0.00E+00								
cast54	33	48.306	9.0223	34.9057	92.39499	9.43568	2.76E+00	31.4101	0.00E+00								
cast54	34	49.78	9.0188	34.5682	92.1187	9.43596	2.57E+00	31.4108	0.00E+00								
cast54	35	51.189	9.0018	34.3762	91.88832	9.43692	2.42E+00	31.4076	0.00E+00								
cast54	36	52.643	8.9984	34.2455	91.73703	9.4397	2.28E+00	31.424	0.00E+00								
cast54	37	54.142	8.97	34.4055	91.71477	9.44126	2.16E+00	31.4231	0.00E+00								
cast54	38	55.627	8.9501	34.2603	91.67491	9.44633	2.07E+00	31.4454	0.00E+00								
cast54	39	57.065	8.9436	33.7121	91.66347	9.44885	1.98E+00	31.4578	0.00E+00								
cast54	40	58.529	8.9428	33.447	91.75036	9.44948	1.91E+00	31.4606	0.00E+00								
cast54	41	60.079	8.9446	33.4577	91.86465	9.44929	1.85E+00	31.4609	0.00E+00								
cast54	42	61.575	8.9362	33.6855	91.78992	9.44983	1.80E+00	31.456	0.00E+00								
cast54	43	62.968	8.9331	34.3231	91.67505	9.45111	1.76E+00	31.4606	0.00E+00								
cast54	44	64.368	8.9375	34.7047	91.58633	9.45136	1.73E+00	31.4639	0.00E+00								
cast54	45	65.838	8.942	33.4456	91.56622	9.45026	1.70E+00	31.4599	0.00E+00								
cast54	46	67.285	8.9436	33.8344	91.31612	9.44985	1.68E+00	31.4571	0.00E+00								
cast54	47	68.689	8.9453	34.9166	90.81046	9.44953	1.65E+00	31.4547	0.00E+00								
cast54	48	70.132	8.9448	36.9015	90.59334	9.44932	1.64E+00	31.4545	0.00E+00								
cast54	49	71.798	8.9441	34.8677	91.31602	9.44934	1.62E+00	31.4574	0.00E+00								
cast54	50	73.432	8.9421	34.8046	92.05749	9.44975	1.61E+00	31.4536	0.00E+00								
cast54	51	74.797	8.9399	34.372	92.01178	9.45021	1.60E+00	31.4527	0.00E+00								
cast54	52	76.118	8.9368	33.8285	91.86105	9.45073	1.59E+00	31.4526	0.00E+00								
cast54	53	77.511	8.9355	34.6649	91.81111	9.45118	1.60E+00	31.4553	0.00E+00								
cast54	54	79.022	8.9347	34.8392	91.77957	9.45134	1.59E+00	31.4565	0.00E+00								
cast54	55	80.49	8.9354	34.2218	91.26285	9.45143	1.58E+00	31.4565	0.00E+00								
cast54	56	81.825	8.9362	34.3447	90.16896	9.45128	1.57E+00	31.4559	0.00E+00								
cast54	57	83.226	8.9369	34.1831	89.61513	9.4511	1.57E+00	31.4565	0.00E+00								
cast54	58	84.81	8.9384	34.2089	90.54977	9.4508	1.57E+00	31.457	0.00E+00								
cast54	59	86.211	8.9375	34.5048	90.00381	9.45083	1.56E+00	31.4547	0.00E+00								
cast54	60	87.209	8.9373	34.6721	86.59327	9.45112	1.47E+00	31.4534	0.00E+00								
cast54	61	88.26	8.9546	34.0256	79.21511	9.4481	1.79E+00	31.4786	0.00E+00								
cast57	1	1.755	9.4333	34.3678	88.64781	9.35894	5.27E+02	31.2067	0.00E+00								
cast57	2	3.294	9.43	32.1847	89.67248	9.36064	2.68E+02	31.2478	0.00E+00								
cast57	3	4.84	9.4314	30.9676	91.94193	9.36147	1.94E+02	31.2341	0.00E+00								
cast57	4	6.183	9.4316	30.3987	92.83423	9.3616	1.57E+02	31.2274	0.00E+00								
cast57	5	7.548	9.4293	30.9993	93.04141	9.36168	1.26E+02	31.226	0.00E+00								
cast57	6	8.911	9.4189	31.2367	92.95875	9.36262	1.02E+02	31.223	0.00E+00								
cast57	7	10.296	9.4059	31.7612	93.05363	9.36464	8.16E+01	31.2252	0.00E+00								
cast57	8	11.709	9.3969	31.8631	93.44704	9.36692	6.59E+01	31.232	0.00E+00								
cast57	9	13.205	9.3901	31.409	93.93912	9.36853	5.38E+01	31.2362	0.00E+00								
cast57	10	14.695	9.3797	31.5206	93.89778	9.37005	4.50E+01	31.2351	0.00E+00								
