Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	fluor [v]	tran [v]	PAR
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	17	16.84	24.9927	31.6086	83.42213	8.65234	4.9523	0.3317	4.2115	1.30E+01
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	18	17.831	24.9932	31.6091	83.40106	8.65033	4.9513	0.3261	4.2102	1.15E+01
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	19	18.822	24.9934	31.6093	83.3913	8.6494	4.9509	0.3282	4.2116	1.03E+01
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	20	19.812	24.9934	31.6092	83.32029	8.64205	4.9509	0.3282	4.2073	9.09E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	21	20.803	24.9936	31.6095	83.37602	8.64779	4.951	0.3354	4.207	8.06E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	22	21.793	24.9935	31.6093	83.35994	8.6461	4.9511	0.3282	4.2085	7.18E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	23	22.784	24.9938	31.6097	83.38221	8.64842	4.951	0.3232	4.2084	6.40E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	24	23.774	24.9938	31.6097	83.41904	8.65223	4.951	0.3235	4.2075	5.67E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	25	24.765	24.9936	31.6095	83.43641	8.65402	4.9511	0.3181	4.2112	5.05E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	26	25.755	24.9936	31.6095	83.44888	8.65528	4.9512	0.3167	4.2117	4.48E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	27	26.746	24.9934	31.6092	83.55676	8.66646	4.9514	0.3176	4.2129	4.00E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	28	27.737	24.993	31.6087	83.56981	8.66784	4.9514	0.3131	4.2126	3.56E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	29	28.727	24.993	31.6087	83.53774	8.66452	4.9514	0.3146	4.2075	3.15E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	30	29.717	24.9933	31.6091	83.47493	8.65797	4.9514	0.3089	4.2031	2.77E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	31	30.708	24.9932	31.6089	83.48387	8.65891	4.9514	0.3116	4.202	2.46E+00
1	1	c	4/20/2004	18:20	-151.875	59.20333	33	32	31.699	24.9933	31.609	83.41795	8.65205	4.9515	0.3038	4.2013	1.58E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	2	1.981	25.0029	31.6211	82.56135	8.56302	4.9491	0.3073	4.2191	1.24E+02
1	2	c	4/20/2004	18:08	-151.89	59.19	41	3	2.972	25.0034	31.6209	82.83267	8.59258	4.9424	0.3103	4.2164	1.06E+02
1	2	c	4/20/2004	18:08	-151.89	59.19	41	4	3.962	25.0038	31.6211	82.92439	8.60248	4.9404	0.3182	4.2178	8.50E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	5	4.953	25.0037	31.6209	82.95883	8.60614	4.9401	0.323	4.2182	7.09E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	6	5.944	25.0037	31.6209	83.01078	8.61158	4.9399	0.3367	4.2161	5.92E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	7	6.935	25.0038	31.6211	82.93966	8.60416	4.94	0.3427	4.218	5.04E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	8	7.925	25.0038	31.621	82.99558	8.60993	4.9402	0.3418	4.2185	4.33E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	9	8.916	25.0037	31.6209	82.99749	8.61015	4.9401	0.3435	4.217	3.73E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	10	9.906	25.0039	31.6211	82.97629	8.60793	4.9402	0.3412	4.2139	3.26E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	11	10.897	25.0039	31.6211	82.94712	8.60492	4.9401	0.3452	4.2184	2.84E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	12	11.888	25.004	31.6212	82.98597	8.60895	4.9401	0.3418	4.2171	2.54E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	13	12.878	25.0039	31.6211	82.96161	8.60638	4.9403	0.3377	4.2081	2.21E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	14	13.869	25.0039	31.6211	82.99182	8.6095	4.9403	0.3399	4.2176	1.98E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	15	14.859	25.0039	31.6215	83.04164	8.614	4.9434	0.337	4.221	1.76E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	16	15.85	25.0038	31.6215	83.04081	8.61382	4.9439	0.333	4.2201	1.57E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	17	16.84	25.0036	31.6211	83.01707	8.61153	4.9432	0.3397	4.2175	1.40E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	18	17.831	25.0036	31.621	82.98114	8.608	4.9422	0.3397	4.2191	1.24E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	19	18.821	25.0036	31.621	82.98322	8.60828	4.942	0.3314	4.2186	1.12E+01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	20	19.812	25.0037	31.621	83.01151	8.61142	4.941	0.3307	4.217	9.87E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	21	20.803	25.0038	31.621	82.99848	8.61005	4.9411	0.3226	4.2171	8.78E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	22	21.793	25.0039	31.6212	82.98343	8.60848	4.941	0.322	4.2149	7.76E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	23	22.784	25.0037	31.6208	82.98127	8.60834	4.9407	0.3195	4.2145	6.95E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	24	23.774	25.0036	31.6207	83.02856	8.61334	4.9404	0.3236	4.2139	6.13E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	25	24.765	25.0036	31.6207	83.09393	8.62012	4.9403	0.318	4.2139	5.42E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	26	25.755	25.0036	31.6207	83.05167	8.6157	4.9405	0.3126	4.2153	4.81E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	27	26.746	25.0037	31.6208	83.02374	8.61277	4.9406	0.3087	4.2165	4.28E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	28	27.736	25.0037	31.6208	83.02056	8.6124	4.9408	0.3078	4.2156	3.79E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	29	28.727	25.0037	31.6208	83.01326	8.61164	4.9409	0.3078	4.2182	3.33E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	30	29.717	25.0038	31.6209	82.96343	8.60641	4.9411	0.3097	4.213	2.94E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	31	30.708	25.0037	31.6207	83.02198	8.61254	4.9409	0.3076	4.213	2.63E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	32	31.698	25.0036	31.6207	83.03027	8.61339	4.9409	0.3102	4.2145	2.34E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	33	32.689	25.0036	31.6206	83.03958	8.61435	4.9409	0.3044	4.2121	2.06E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	34	33.679	25.0035	31.6205	83.0219	8.61251	4.941	0.3004	4.2114	1.82E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	35	34.67	25.0035	31.6206	83.01155	8.61143	4.9411	0.3136	4.2082	1.60E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	36	35.66	25.0035	31.6205	83.02536	8.61286	4.9411	0.3002	4.2077	1.42E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	37	36.651	25.0033	31.6202	83.00567	8.61086	4.941	0.2966	4.2061	1.26E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	38	37.641	25.0034	31.6203	82.95664	8.60575	4.941	0.299	4.2071	1.10E+00
1	2	c	4/20/2004	18:08	-151.89	59.19	41	39	38.632	25.0035	31.6205	82.95776	8.60585	4.9411	0.2924	4.1945	9.67E-01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	40	39.622	25.0031	31.6199	83.03428	8.61383	4.941	0.2937	4.191	8.46E-01
1	2	c	4/20/2004	18:08	-151.89	59.19	41	41	40.613	25.0031	31.6199	83.02713	8.61309	4.941	0.2896	4.1957	6.26E-01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	2	1.981	25.0062	31.6265	82.82254	8.58804	4.9576	0.2983	4.2197	1.35E+02
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	3	2.972	25.0081	31.6286	83.02053	8.60897	4.9551	0.2899	4.2149	1.03E+02
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	4	3.962	25.0079	31.6282	83.00941	8.60797	4.9545	0.3032	4.2125	9.11E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	5	4.953	25.006	31.6261	83.02914	8.60967	4.9567	0.3153	4.2139	7.53E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	6	5.944	25.0057	31.6257	83.07814	8.61475	4.9568	0.323	4.2166	6.42E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	7	6.934	25.0059	31.6257	83.0269	8.6098	4.955	0.3268	4.2144	5.62E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	8	7.925	25.0057	31.6254	83.0893	8.61629	4.955	0.3307	4.2158	4.75E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	9	8.916	25.0087	31.629	83.06403	8.6137	4.9539	0.3367	4.2239	4.26E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	10	9.906	25.0124	31.6335	82.99923	8.60717	4.9518	0.335	4.2226	3.73E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	11	10.897	25.0109	31.6316	82.93228	8.60021	4.9524	0.336	4.2229	3.22E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	12	11.888	25.0135	31.6345	82.9288	8.60015	4.9501	0.3373	4.2276	2.90E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	13	12.878	25.0147	31.6359	82.95925	8.60348	4.949	0.3317	4.2279	2.57E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	14	13.869	25.0142	31.635	82.9672	8.60473	4.9472	0.3241	4.2212	2.27E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	15	14.859	25.0131	31.6335	83.00883	8.60948	4.9455	0.3193	4.2175	2.04E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	16	15.85	25.0091	31.6277	82.99337	8.6092	4.9407	0.3218	4.2217	1.79E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	17	16.841	25.012	31.6317	82.9674	8.60565	4.9437	0.3242	4.2218	1.59E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	18	17.831	25.0081	31.6264	82.97222	8.60721	4.9402	0.3155	4.2146	1.39E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	19	18.821	25.0053	31.6223	83.00514	8.61159	4.9366	0.32	4.2156	1.24E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	20	19.812	25.0073	31.625	83.04476	8.61528	4.9379	0.3225	4.2181	1.10E+01
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	21	20.803	25.006	31.6233	82.9951	8.61047	4.9368	0.309	4.2185	9.60E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	22	21.793	25.0055	31.6226	83.03742	8.61487	4.9369	0.3049	4.2139	8.49E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	23	22.784	25.0052	31.6221	83.01727	8.61301	4.9359	0.3108	4.217	7.65E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	24	23.774	25.0056	31.6226	82.9857	8.6096	4.9364	0.3058	4.2177	6.79E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	25	24.765	25.0059	31.623	82.95578	8.60638	4.9369	0.3072	4.2143	5.92E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	26	25.755	25.0078	31.6257	82.9905	8.60938	4.939	0.3089	4.2169	5.21E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	27	26.746	25.0079	31.6261	83.00914	8.61097	4.9406	0.2997	4.2063	4.72E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	28	27.736	25.0064	31.6239	82.96156	8.60656	4.9386	0.3024	4.2118	4.14E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	29	28.727	25.0065	31.6241	83.01415	8.612	4.9387	0.3052	4.2185	3.63E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	30	29.717	25.0054	31.6225	83.00017	8.61087	4.9376	0.2974	4.2137	3.24E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	31	30.708	25.0053	31.6223	83.00787	8.61176	4.9372	0.2954	4.211	2.86E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	32	31.698	25.006	31.6232	83.03089	8.61389	4.9382	0.2939	4.2087	2.53E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	33	32.689	25.006	31.6234	83.05737	8.61651	4.9387	0.2903	4.2118	2.20E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	34	33.679	25.0054	31.6224	83.09915	8.62112	4.9377	0.2924	4.21	1.97E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	35	34.67	25.0053	31.6223	83.1077	8.62202	4.9376	0.2942	4.2105	1.72E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	36	35.66	25.0052	31.6221	83.09659	8.62089	4.9376	0.293	4.211	1.52E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	37	36.651	25.0052	31.6222	83.11679	8.62289	4.938	0.292	4.2127	1.27E+00
1	3	c	4/20/2004	17:52	-151.905	59.17667	38	38	37.642	25.0052	31.6222	83.17484	8.62899	4.9377	0.2974	4.2112	1.07E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	2	1.981	24.9805	31.5937	83.19185	8.62865	4.9554	0.2671	4.213	1.41E+02
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	3	2.972	24.9808	31.5935	83.26629	8.63734	4.9509	0.2607	4.2117	1.21E+02
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	4	3.963	24.9811	31.5939	83.24125	8.63459	4.9515	0.262	4.2135	9.74E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	5	4.953	24.9812	31.5938	83.22305	8.63314	4.9494	0.2826	4.2095	7.27E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	6	5.944	24.9814	31.594	83.16904	8.62762	4.9489	0.2845	4.2108	6.85E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	7	6.934	24.9815	31.5941	83.15809	8.62642	4.9492	0.2933	4.2136	6.00E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	8	7.925	24.9813	31.594	83.14052	8.62443	4.9501	0.296	4.2131	4.64E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	9	8.916	24.9813	31.5941	83.16581	8.627	4.9503	0.2991	4.2093	4.25E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	10	9.906	24.9813	31.5939	83.17308	8.62778	4.9502	0.299	4.217	3.84E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	11	10.897	24.9814	31.5941	83.18582	8.62904	4.9504	0.3007	4.2153	3.35E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	12	11.887	24.9812	31.5938	83.1933	8.62984	4.9504	0.3014	4.2111	2.79E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	13	12.878	24.9817	31.5943	83.2107	8.6318	4.9495	0.2991	4.2143	2.55E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	14	13.869	24.9815	31.5941	83.19192	8.62985	4.9496	0.2999	4.2134	2.38E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	15	14.859	24.9811	31.5938	83.20215	8.63055	4.9514	0.2971	4.2164	2.06E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	16	15.85	24.9811	31.5938	83.23757	8.63427	4.9512	0.3022	4.2111	1.75E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	17	16.841	24.9817	31.5944	83.29957	8.64091	4.95	0.3068	4.2101	1.56E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	18	17.831	24.9818	31.5945	83.25068	8.63576	4.9504	0.2992	4.2124	1.51E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	19	18.822	24.9814	31.5944	83.2033	8.63021	4.9535	0.3005	4.2138	1.34E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	20	19.812	24.9813	31.5942	83.22161	8.63225	4.9528	0.3066	4.2076	1.14E+01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	21	20.802	24.9818	31.5944	83.1862	8.62911	4.9502	0.3004	4.2144	9.80E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	22	21.793	24.982	31.5948	83.13879	8.62417	4.9502	0.3034	4.215	8.86E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	23	22.784	24.9815	31.5942	83.12007	8.62205	4.9512	0.2972	4.2101	8.21E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	24	23.774	24.982	31.5943	83.10069	8.62071	4.948	0.2982	4.2124	7.11E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	25	24.765	24.983	31.5956	83.16067	8.62695	4.9476	0.2998	4.213	6.35E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	26	25.755	24.9842	31.5966	83.17054	8.6287	4.9438	0.2952	4.2159	5.48E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	27	26.746	24.9841	31.5967	83.17459	8.62887	4.945	0.2918	4.2131	4.97E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	28	27.736	24.9844	31.5969	83.06618	8.61772	4.9445	0.2891	4.2174	4.29E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	29	28.727	24.9846	31.5971	83.15889	8.62747	4.9438	0.295	4.2097	3.87E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	30	29.717	24.9851	31.5976	83.18124	8.62983	4.9435	0.2836	4.2139	3.47E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	31	30.708	24.9842	31.5967	83.1899	8.63038	4.9454	0.2886	4.2087	3.12E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	32	31.698	24.9841	31.5968	83.1485	8.62597	4.9459	0.2916	4.2191	2.67E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	33	32.689	24.9908	31.604	83.19521	8.63204	4.9381	0.2857	4.213	2.39E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	34	33.679	24.9907	31.6039	83.13278	8.62556	4.9382	0.2829	4.2158	2.16E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	35	34.67	24.9919	31.6054	83.15208	8.62773	4.937	0.281	4.2208	1.92E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	36	35.66	24.9921	31.6055	83.07264	8.61952	4.9368	0.2857	4.2219	1.67E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	37	36.651	24.9925	31.606	83.03725	8.61589	4.9364	0.284	4.2255	1.49E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	38	37.641	24.9932	31.6068	83.01753	8.6139	4.9359	0.286	4.2225	1.32E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	39	38.632	24.9932	31.6068	83.07801	8.62015	4.9361	0.2852	4.2255	1.15E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	40	39.622	24.9935	31.6071	83.09365	8.62181	4.9358	0.283	4.2246	1.04E+00
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	41	40.613	24.994	31.6077	83.1796	8.63078	4.9354	0.2812	4.2231	9.20E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	42	41.603	24.9934	31.607	83.12762	8.62527	4.9361	0.2837	4.2241	7.95E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	43	42.594	24.993	31.6065	83.07751	8.62005	4.9364	0.2817	4.2284	7.11E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	44	43.584	24.9953	31.6093	83.02768	8.61493	4.9354	0.2811	4.2273	6.53E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	45	44.574	24.9953	31.6092	83.04732	8.61696	4.9354	0.2776	4.2319	5.71E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	46	45.565	24.995	31.6089	83.1471	8.6273	4.9356	0.2811	4.2252	4.92E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	47	46.555	24.9956	31.6097	83.08849	8.62127	4.9351	0.2811	4.2282	4.46E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	48	47.546	24.9959	31.61	83.07472	8.6198	4.9352	0.2788	4.2316	3.98E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	49	48.536	24.9958	31.6099	83.0742	8.61978	4.9351	0.2777	4.2297	3.55E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	50	49.527	24.9956	31.6096	83.08115	8.62051	4.9352	0.2742	4.228	3.13E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	51	50.517	24.9954	31.6094	83.08166	8.62052	4.9354	0.2793	4.2293	2.79E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	52	51.508	24.9954	31.6093	83.08121	8.62044	4.9356	0.2774	4.2272	2.52E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	53	52.498	24.9959	31.6099	83.12285	8.6248	4.9352	0.2711	4.2341	2.25E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	54	53.488	24.9963	31.6104	83.11626	8.62413	4.935	0.2801	4.2304	1.99E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	55	54.479	24.996	31.6101	83.18861	8.6316	4.9353	0.2702	4.2261	1.82E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	56	55.469	24.9957	31.6097	83.12979	8.62551	4.9354	0.2737	4.2264	1.62E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	57	56.459	24.9961	31.6102	83.15026	8.62761	4.9353	0.2683	4.2295	1.45E-01
1	4	c	4/20/2004	17:29	-151.92	59.15667	71	58	57.45	24.9955	31.6094	83.07591	8.61996	4.9352	0.2927	4.2406	1.33E-01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	2	1.981	25.0559	31.6997	82.16818	8.50011	5.0349	0.2261	4.2702	1.89E+02
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	3	2.972	25.0562	31.6998	82.35586	8.52006	5.0323	0.2237	4.2798	1.58E+02
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	4	3.962	25.0561	31.6997	82.44903	8.52965	5.0325	0.2205	4.2821	1.25E+02
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	5	4.953	25.0566	31.6995	82.48377	8.5344	5.027	0.2234	4.2844	9.92E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	6	5.944	25.0568	31.7001	82.55583	8.54141	5.029	0.225	4.2831	8.82E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	7	6.934	25.0569	31.7001	82.54347	8.54012	5.0291	0.233	4.2822	7.97E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	8	7.925	25.0565	31.6998	82.53813	8.53949	5.0295	0.2705	4.2848	7.02E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	9	8.916	25.0565	31.6999	82.51259	8.53659	5.0307	0.2913	4.2838	6.53E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	10	9.906	25.056	31.699	82.47168	8.53268	5.0294	0.2978	4.287	6.02E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	11	10.897	25.0569	31.6992	82.469	8.5338	5.0226	0.2996	4.2833	5.65E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	12	11.888	25.0584	31.7002	82.46486	8.53473	5.0157	0.3223	4.2848	5.23E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	13	12.878	25.0583	31.7005	82.49659	8.53727	5.0193	0.3322	4.2845	4.81E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	14	13.869	25.0567	31.6993	82.50006	8.53656	5.0248	0.3297	4.2816	4.45E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	15	14.859	25.058	31.6995	82.45976	8.53441	5.015	0.3309	4.2831	4.06E+01
1	5	c	4/20/2004	16:51	-151.95167	59.12167	123	16	15.85	25.0586	31.7	82.52556	8.54165	5.0128	0.3341	4.283	3.59E+01
