Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	fluor [v]
5	1	c	9/7/2004	23:19	-151.875	59.20333	33	1	0.99	23.6944	30.8866	81.24205	7.48163	10.2901	3.9368	0.3447
5	1	c	9/8/2004	0:19	-151.875	59.20333	33	2	1.981	23.6942	30.8871	81.66226	7.5197	10.2937	3.9338	0.3344
5	1	c	9/9/2004	1:19	-151.875	59.20333	33	3	2.972	23.6945	30.8861	81.45889	7.50209	10.2872	3.9322	0.3547
5	1	c	9/10/2004	2:19	-151.875	59.20333	33	4	3.963	23.7016	30.889	81.22053	7.4848	10.2582	3.9424	0.3688
5	1	c	9/11/2004	3:19	-151.875	59.20333	33	5	4.953	23.7119	30.8959	80.94204	7.46369	10.2285	3.9427	0.3885
5	1	c	9/12/2004	4:19	-151.875	59.20333	33	6	5.944	23.7344	30.9103	80.28491	7.41369	10.1596	3.9481	0.3723
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	7	6.934	23.781	30.9406	79.4866	7.36137	10.0194	3.9635	0.319
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	8	7.925	23.8263	30.9725	79.11717	7.34621	9.8932	3.9672	0.3092
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	9	8.916	23.8348	30.9791	78.90195	7.32924	9.8728	3.98	0.2945
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	10	9.906	23.8372	30.9805	78.95861	7.3358	9.8645	3.9816	0.3315
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	11	10.897	23.8371	30.9806	79.05772	7.34473	9.8661	3.974	0.3226
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	12	11.888	23.8354	30.9794	79.03042	7.34151	9.8706	3.9776	0.3276
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	13	12.878	23.8343	30.9776	78.98684	7.33784	9.8689	3.9802	0.3255
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	14	13.869	23.836	30.9784	78.78257	7.31985	9.8625	3.9815	0.323
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	15	14.859	23.8363	30.9784	78.80413	7.32218	9.8606	3.9793	0.3124
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	16	15.85	23.8369	30.9791	78.76908	7.31888	9.8606	3.9832	0.3173
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	17	16.84	23.8371	30.9791	78.67336	7.31015	9.8596	3.98	0.302
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	18	17.831	23.8379	30.9791	78.78255	7.3212	9.8541	3.9815	0.3305
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	19	18.821	23.838	30.979	78.73453	7.31683	9.8535	3.9856	0.3022
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	20	19.812	23.8354	30.9759	78.52482	7.29717	9.8554	3.9812	0.3211
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	21	20.803	23.8343	30.975	78.40601	7.2858	9.8578	3.9896	0.3002
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	22	21.793	23.8345	30.9753	78.44011	7.28898	9.8576	3.9862	0.2846
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	23	22.784	23.8342	30.9744	78.45379	7.29062	9.8556	3.9837	0.2878
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	24	23.774	23.834	30.9738	78.52166	7.29725	9.8538	3.9897	0.2908
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	25	24.765	23.8343	30.9741	78.62216	7.30665	9.8533	3.9853	0.3103
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	26	25.755	23.8342	30.9742	78.63173	7.30738	9.8543	3.9963	0.3009
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	27	26.746	23.8336	30.9736	78.49185	7.29425	9.8552	3.9914	0.2818
5	1	c	8/17/2004	20:55	-151.875	59.20333	33	28	27.736	23.8308	30.9709	78.33079	7.2786	9.8602	3.9882	0.2755
5	2	c	8/17/2004	20:42	-151.89	59.19	40	1	0.991	23.5852	30.7585	80.11097	7.37424	10.3468	3.9225	0.2931
5	2	c	8/17/2004	20:42	-151.89	59.19	40	2	1.981	23.5861	30.7583	80.06297	7.3708	10.3408	3.9271	0.3107
5	2	c	8/17/2004	20:42	-151.89	59.19	40	3	2.972	23.5867	30.7585	80.16632	7.38069	10.3384	3.931	0.3179
5	2	c	8/17/2004	20:42	-151.89	59.19	40	4	3.962	23.5863	30.7584	80.22135	7.38547	10.3402	3.9313	0.3051
5	2	c	8/17/2004	20:42	-151.89	59.19	40	5	4.953	23.5849	30.7564	80.20351	7.38412	10.339	3.9434	0.3366
5	2	c	8/17/2004	20:42	-151.89	59.19	40	6	5.944	23.5859	30.7573	80.14099	7.37854	10.3376	3.9429	0.342
5	2	c	8/17/2004	20:42	-151.89	59.19	40	7	6.934	23.5874	30.759	80.06537	7.37167	10.3366	3.9448	0.3113
5	2	c	8/17/2004	20:42	-151.89	59.19	40	8	7.925	23.5942	30.7665	80.14701	7.37972	10.3311	3.9544	0.3014
5	2	c	8/17/2004	20:42	-151.89	59.19	40	9	8.916	23.6028	30.7737	80.13152	7.38093	10.3129	3.9542	0.3251
5	2	c	8/17/2004	20:42	-151.89	59.19	40	10	9.906	23.6059	30.7769	80.05803	7.37461	10.3092	3.9562	0.3273
5	2	c	8/17/2004	20:42	-151.89	59.19	40	11	10.897	23.6087	30.779	79.93764	7.36457	10.3021	3.9537	0.3183
5	2	c	8/17/2004	20:42	-151.89	59.19	40	12	11.888	23.6275	30.7944	79.97884	7.37419	10.2619	3.9609	0.3102
5	2	c	8/17/2004	20:42	-151.89	59.19	40	13	12.878	23.6184	30.7875	79.83664	7.3578	10.2841	3.9593	0.3252
5	2	c	8/17/2004	20:42	-151.89	59.19	40	14	13.869	23.6438	30.808	79.81539	7.36415	10.2271	3.9657	0.3218
5	2	c	8/17/2004	20:42	-151.89	59.19	40	15	14.859	23.6482	30.8123	79.59988	7.34502	10.2211	3.9656	0.3224
5	2	c	8/17/2004	20:42	-151.89	59.19	40	16	15.85	23.6859	30.8438	79.48046	7.34554	10.141	3.9618	0.3029
5	2	c	8/17/2004	20:42	-151.89	59.19	40	17	16.84	23.7104	30.8656	79.36678	7.3415	10.0949	3.9695	0.3139
5	2	c	8/17/2004	20:42	-151.89	59.19	40	18	17.831	23.7207	30.8736	79.35587	7.34415	10.0701	3.971	0.3094
5	2	c	8/17/2004	20:42	-151.89	59.19	40	19	18.822	23.7356	30.8869	79.24985	7.33824	10.0422	3.9648	0.3187
5	2	c	8/17/2004	20:42	-151.89	59.19	40	20	19.812	23.7367	30.8875	79.19085	7.33334	10.0386	3.9648	0.3293
5	2	c	8/17/2004	20:42	-151.89	59.19	40	21	20.803	23.7619	30.9081	79.06644	7.32992	9.9828	3.9626	0.3103
5	2	c	8/17/2004	20:42	-151.89	59.19	40	22	21.793	23.7697	30.9152	79.12141	7.33693	9.969	3.9635	0.3279
5	2	c	8/17/2004	20:42	-151.89	59.19	40	23	22.784	23.7719	30.9171	79.04467	7.3305	9.9643	3.9647	0.3269
5	2	c	8/17/2004	20:42	-151.89	59.19	40	24	23.774	23.773	30.9179	79.05064	7.33144	9.9616	3.9651	0.3065
5	2	c	8/17/2004	20:42	-151.89	59.19	40	25	24.765	23.7719	30.917	79.00652	7.32699	9.9641	3.963	0.3155
5	2	c	8/17/2004	20:42	-151.89	59.19	40	26	25.755	23.7713	30.9164	78.98572	7.32492	9.9651	3.9692	0.3292
5	2	c	8/17/2004	20:42	-151.89	59.19	40	27	26.746	23.7737	30.9182	78.93329	7.32105	9.9585	3.9702	0.3096
5	2	c	8/17/2004	20:42	-151.89	59.19	40	28	27.736	23.7746	30.9191	78.92958	7.32079	9.9578	3.9698	0.306
5	2	c	8/17/2004	20:42	-151.89	59.19	40	29	28.727	23.774	30.9186	78.92435	7.32011	9.9591	3.9567	0.3221
5	2	c	8/17/2004	20:42	-151.89	59.19	40	30	29.717	23.771	30.9162	78.94257	7.32073	9.9664	3.9681	0.3131
5	2	c	8/17/2004	20:42	-151.89	59.19	40	31	30.708	23.7828	30.925	78.92107	7.32333	9.9356	3.965	0.3036
5	2	c	8/17/2004	20:42	-151.89	59.19	40	32	31.698	23.7879	30.9307	78.86594	7.31858	9.9317	3.9589	0.3162
5	2	c	8/17/2004	20:42	-151.89	59.19	40	33	32.689	23.7893	30.9309	78.756	7.3096	9.9241	3.9642	0.3035
5	2	c	8/17/2004	20:42	-151.89	59.19	40	34	33.679	23.7975	30.9378	78.78999	7.31518	9.9071	3.956	0.2979
5	2	c	8/17/2004	20:42	-151.89	59.19	40	35	34.67	23.8006	30.9405	78.82011	7.31879	9.9014	3.9617	0.2956
5	2	c	8/17/2004	20:42	-151.89	59.19	40	36	35.66	23.8008	30.9406	78.81139	7.31819	9.9001	3.9661	0.3082
5	2	c	8/17/2004	20:42	-151.89	59.19	40	37	36.651	23.8037	30.9429	78.77349	7.31556	9.8939	3.9638	0.2925
5	2	c	8/17/2004	20:42	-151.89	59.19	40	38	37.641	23.8032	30.9426	78.70338	7.30883	9.8953	3.9647	0.3004
5	2	c	8/17/2004	20:42	-151.89	59.19	40	39	38.632	23.8025	30.9421	78.90173	7.32694	9.8974	3.949	0.3195
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	1	0.991	23.5464	30.7343	80.58037	7.39897	10.467	3.9526	0.2971
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	2	1.981	23.5472	30.7325	80.38878	7.38364	10.4536	3.9571	0.3032
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	3	2.972	23.5596	30.7398	80.01195	7.35511	10.4139	3.967	0.3075
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	4	3.962	23.592	30.7628	79.89389	7.35734	10.3265	3.9759	0.3022
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	5	4.953	23.603	30.7731	79.84643	7.35547	10.3081	3.9807	0.3083
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	6	5.944	23.6081	30.7782	79.7783	7.34996	10.3019	3.9827	0.3081
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	7	6.934	23.608	30.7775	79.67521	7.34084	10.2998	3.9813	0.3172
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	8	7.925	23.6163	30.7859	79.61731	7.3369	10.2887	3.9836	0.34
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	9	8.916	23.6193	30.7886	79.66603	7.34211	10.2836	3.9823	0.3321
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	10	9.906	23.6345	30.7995	78.77738	7.26621	10.2428	3.9857	0.3184
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	11	10.897	23.728	30.8685	77.80191	7.21192	9.9991	3.9997	0.283
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	12	11.888	23.8853	30.997	77.5419	7.23864	9.6453	4.0148	0.2535
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	13	12.878	23.8791	30.9919	77.50098	7.23288	9.6589	4.0154	0.2499
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	14	13.869	23.8759	30.9889	77.45083	7.22746	9.6643	4.0164	0.2528
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	15	14.859	23.8738	30.9866	77.10712	7.19513	9.6666	4.0159	0.262
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	16	15.85	23.9215	31.0249	76.92843	7.19483	9.5536	4.009	0.2625
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	17	16.84	23.9553	31.0543	76.74252	7.18709	9.4851	4.0061	0.2712
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	18	17.831	23.9806	31.0758	76.48519	7.17061	9.4314	4.0069	0.2761
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	19	18.821	23.9817	31.0768	76.50932	7.17318	9.4292	4.004	0.2638
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	20	19.812	23.9793	31.0746	76.5151	7.17303	9.4342	4.0092	0.2592
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	21	20.803	23.9843	31.0787	76.61019	7.18367	9.4223	4.0105	0.2695
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	22	21.793	23.9853	31.0795	76.50517	7.17416	9.42	4.0037	0.2735
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	23	22.784	23.9845	31.0788	76.46296	7.16998	9.4215	4.0053	0.2578
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	24	23.774	23.9819	31.0766	76.38068	7.16144	9.4273	4.0069	0.2559
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	25	24.765	23.9795	31.0744	76.45031	7.1673	9.4321	4.0027	0.2616
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	26	25.755	23.9804	31.075	76.43742	7.1665	9.4294	4.0086	0.2714
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	27	26.746	23.9812	31.0758	76.5159	7.17406	9.4279	4.0055	0.2525
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	28	27.736	23.9845	31.0785	76.46672	7.17045	9.4209	4.0026	0.254
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	29	28.727	23.9831	31.0772	76.34009	7.15822	9.4235	4.0015	0.2612
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	30	29.717	23.9877	31.0808	76.21782	7.14841	9.4121	4.0087	0.2438
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	31	30.708	23.9906	31.0835	76.25051	7.15211	9.4074	4.0064	0.2558
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	32	31.698	23.99	31.0828	76.35049	7.16152	9.4074	4.0044	0.242
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	33	32.689	23.9957	31.0876	76.3663	7.16477	9.395	4.0101	0.2584
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	34	33.679	23.9972	31.0887	76.37701	7.16639	9.3909	4.0004	0.2499
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	35	34.67	23.9995	31.0906	76.40542	7.16972	9.3862	4.0071	0.2541
5	3	c	8/17/2004	20:30	-151.905	59.17667	38	36	35.66	24.0009	31.0917	76.36063	7.16604	9.3826	4.0069	0.2593
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	1	0.99	23.4074	30.6112	81.68117	7.46367	10.724	3.9659	0.2973
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	2	1.982	23.399	30.6077	81.64261	7.4549	10.7573	3.9657	0.3399
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	3	2.972	23.4034	30.6091	81.58982	7.45317	10.7379	3.9639	0.3308
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	4	3.962	23.4088	30.6131	81.55302	7.45175	10.7248	3.9579	0.3594
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	5	4.953	23.409	30.6134	81.52332	7.44903	10.7248	3.9645	0.3424
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	6	5.944	23.4093	30.6136	81.54627	7.45118	10.7244	3.9635	0.3584
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	7	6.934	23.4063	30.611	81.49221	7.44534	10.7307	3.96	0.3758
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	8	7.925	23.4104	30.6143	81.4939	7.4469	10.7211	3.9641	0.3761
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	9	8.916	23.4145	30.6179	81.44118	7.44317	10.7134	3.9637	0.3907
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	10	9.906	23.4191	30.6218	81.3407	7.43529	10.7042	3.9597	0.3818
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	11	10.897	23.4501	30.6477	81.26458	7.43754	10.6402	3.9618	0.3909
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	12	11.887	23.4683	30.6641	81.1191	7.42869	10.6081	3.9609	0.3685
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	13	12.878	23.481	30.6746	80.85623	7.40851	10.5811	3.9654	0.3759
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	14	13.869	23.5037	30.6934	80.61506	7.39325	10.5336	3.9678	0.3871
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	15	14.859	23.5499	30.7321	80.21125	7.36999	10.4374	3.9724	0.3614
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	16	15.85	23.6099	30.7796	79.90371	7.36202	10.2984	3.9812	0.3592
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	17	16.84	23.6372	30.802	79.77072	7.35835	10.2391	3.9851	0.3364
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	18	17.831	23.6465	30.8088	79.74623	7.35966	10.2151	3.9915	0.3379
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	19	18.821	23.649	30.8104	79.67003	7.35379	10.2075	3.9866	0.3512
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	20	19.812	23.655	30.8145	79.55575	7.34587	10.1902	3.9912	0.3253
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	21	20.803	23.661	30.8189	79.45666	7.33892	10.1753	3.9902	0.3404
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	22	21.793	23.6669	30.8231	79.20763	7.31833	10.1592	3.9909	0.3224
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	23	22.784	23.6837	30.8356	78.54174	7.26315	10.1161	3.9963	0.2952
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	24	23.774	23.7427	30.8787	78.3623	7.26976	9.9597	4.0065	0.2818
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	25	24.765	23.8171	30.9416	78.4893	7.30399	9.8028	4.0062	0.2889
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	26	25.755	23.7809	30.914	78.51594	7.29298	9.8939	4.0047	0.2922
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	27	26.746	23.7542	30.8908	78.29326	7.26476	9.9472	4.0072	0.2976
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	28	27.736	23.7715	30.9037	77.94283	7.23892	9.902	4.0091	0.2823
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	29	28.727	23.8317	30.9505	77.68016	7.23593	9.7554	4.0222	0.2637
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	30	29.717	23.8579	30.9729	77.66454	7.24234	9.7003	4.0186	0.2635
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	31	30.708	23.8582	30.9734	77.58429	7.23464	9.7014	4.0246	0.2671
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	32	31.698	23.856	30.9712	77.64034	7.23949	9.7044	4.0191	0.2614
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	33	32.689	23.8592	30.9733	77.64311	7.24116	9.695	4.0204	0.2479
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	34	33.679	23.862	30.9756	77.62128	7.24008	9.6884	4.0167	0.2559
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	35	34.67	23.862	30.9755	77.4767	7.22657	9.6886	4.0154	0.2502
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	36	35.66	23.8675	30.9796	77.20936	7.20385	9.6737	4.021	0.2528
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	37	36.651	23.9128	31.0149	76.77324	7.17944	9.5618	4.0268	0.2395
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	38	37.641	23.9784	31.0685	76.3477	7.16133	9.4111	4.0253	0.2225
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	39	38.632	24.0521	31.1307	76.33975	7.18373	9.2495	4.0331	0.2189
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	40	39.622	24.0691	31.1441	76.23045	7.17953	9.2079	4.0316	0.2188
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	41	40.613	24.0716	31.1467	76.14891	7.17221	9.2049	4.0372	0.2155
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	42	41.603	24.0749	31.1492	76.12712	7.17147	9.1961	4.0378	0.2051
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	43	42.594	24.0938	31.1641	75.61194	7.12978	9.1491	4.0403	0.2145
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	44	43.584	24.1375	31.1974	75.11334	7.09963	9.0341	4.04	0.2043
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	45	44.574	24.2401	31.2856	74.85695	7.10688	8.8126	4.0441	0.1921
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	46	45.565	24.2624	31.304	74.83956	7.11294	8.7595	4.0389	0.1901
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	47	46.556	24.2714	31.3112	74.76589	7.10917	8.7373	4.0374	0.1908
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	48	47.546	24.276	31.315	74.73509	7.10779	8.7267	4.0453	0.1853
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	49	48.536	24.2763	31.3149	74.75387	7.10997	8.7242	4.0378	0.2021
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	50	49.527	24.2736	31.3127	74.75433	7.10903	8.731	4.042	0.1867
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	51	50.517	24.2714	31.3105	74.70484	7.10394	8.734	4.0451	0.1861
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	52	51.507	24.2683	31.308	74.62278	7.09505	8.7414	4.0395	0.1926
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	53	52.498	24.2729	31.3116	74.57277	7.09195	8.7302	4.0412	0.1953
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	54	53.488	24.2781	31.3155	74.5634	7.09311	8.7162	4.0344	0.1874
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	55	54.479	24.2983	31.3326	74.49375	7.09305	8.6706	4.037	0.2011
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	56	55.469	24.2969	31.3316	74.38474	7.0821	8.6744	4.0356	0.2
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	57	56.459	24.3111	31.3426	74.26219	7.07597	8.6368	4.0328	0.1981
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	58	57.45	24.3132	31.3451	74.3283	7.08224	8.6363	4.0328	0.187
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	59	58.44	24.3088	31.3413	74.29924	7.07818	8.6454	4.0323	0.1921
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	60	59.431	24.313	31.3446	74.20687	7.07091	8.6349	4.0312	0.1956
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	61	60.421	24.3136	31.3451	74.25094	7.07526	8.6339	4.0337	0.1906
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	62	61.411	24.3146	31.3459	74.25134	7.07563	8.6316	4.0374	0.1929
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	63	62.402	24.3148	31.3457	74.22816	7.07387	8.6289	4.0294	0.1884
5	4	c	8/17/2004	20:11	-151.92	59.15667	71	64	63.392	24.3183	31.3493	74.28178	7.0796	8.6239	4.0325	0.1879
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	1	0.991	22.369	29.7363	86.82827	7.63952	12.7361	3.8872	0.3438
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	2	1.981	22.3742	29.7403	86.53728	7.61557	12.7247	3.8823	0.3752
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	3	2.972	22.3777	29.7436	86.28448	7.59398	12.7196	3.8823	0.3759
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	4	3.963	22.3956	29.7567	85.97612	7.57276	12.6789	3.8861	0.3823
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	5	4.953	22.456	29.8052	85.17563	7.51948	12.5563	3.8954	0.3747
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	6	5.944	22.5205	29.8571	83.80269	7.41651	12.4254	3.9044	0.3687
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	7	6.934	22.725	30.0159	83.27401	7.43282	11.9798	3.9201	0.3652
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	8	7.925	22.9926	30.2393	82.28235	7.41766	11.4529	3.9481	0.3509
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	9	8.916	23.0381	30.2781	81.49782	7.35902	11.3657	3.962	0.3208
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	10	9.906	23.2776	30.4762	81.0163	7.38552	10.8707	3.9891	0.2992
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	11	10.897	23.3896	30.5772	80.82059	7.39485	10.6733	4.0048	0.293
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	12	11.887	23.4059	30.591	80.30548	7.35226	10.6411	4.0091	0.2892
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	13	12.878	23.4381	30.6156	80.03839	7.33924	10.563	4.008	0.2721
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	14	13.869	23.5343	30.6947	79.88623	7.35509	10.3556	4.0195	0.2606
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	15	14.859	23.5434	30.7036	79.40444	7.31238	10.3428	4.0149	0.258
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	16	15.85	23.5616	30.7171	79.26198	7.30609	10.2965	4.0187	0.258
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	17	16.84	23.6012	30.7494	79.29844	7.32208	10.209	4.023	0.253
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	18	17.831	23.6207	30.7661	79.28477	7.32648	10.1693	4.0205	0.2475
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	19	18.822	23.6263	30.7701	79.23873	7.32439	10.1548	4.0218	0.2538
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	20	19.812	23.6249	30.7691	79.26771	7.32656	10.1582	4.0208	0.2519
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	21	20.803	23.6254	30.769	79.19985	7.32078	10.1551	4.0229	0.2495
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	22	21.793	23.6234	30.7673	79.22412	7.32246	10.1591	4.0232	0.2529
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	23	22.784	23.6208	30.7649	79.16057	7.31599	10.1635	4.0239	0.2548
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	24	23.774	23.6234	30.7667	79.07371	7.30899	10.1566	4.0235	0.2489
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	25	24.765	23.6379	30.7785	78.87658	7.29549	10.124	4.0227	0.2461
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	26	25.755	23.6558	30.7932	78.71659	7.28633	10.0848	4.0201	0.2438
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	27	26.746	23.6738	30.8079	78.60727	7.28196	10.0449	4.0241	0.2479
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	28	27.736	23.6828	30.8156	78.69503	7.29281	10.0258	4.0238	0.24
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	29	28.727	23.706	30.8344	78.63527	7.2948	9.9739	4.0232	0.2385
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	30	29.718	23.7113	30.8391	78.57551	7.29068	9.9637	4.0242	0.2384
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	31	30.708	23.716	30.8424	78.44083	7.28013	9.9507	4.0268	0.2354
5	5	c	8/17/2004	18:55	-151.95167	59.12167	123	32	31.698	23.7528	30.8723	78.25559	7.275	9.8675	4.023	0.2354
