Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	100	9.0085	0.3678	99.041	24.1555	31.2144
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	101	9.0076	0.3655	100.031	24.1562	31.2151
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	102	9.0085	0.3701	101.021	24.1554	31.2141
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	103	9.0078	0.3731	102.012	24.1562	31.215
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	104	9.0069	0.3798	103.002	24.1568	31.2155
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	105	9.0063	0.3738	103.992	24.1572	31.216
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	106	9.0062	0.381	104.982	24.1574	31.2162
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	107	9.0058	0.3899	105.972	24.1581	31.217
4	44	c	7/17/2004	13:24	-152.30833	59.91833	112	108	9.006	0.3757	106.962	24.1577	31.2165
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	1	9.2789	0.3342	0.991	23.5538	30.4995
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	2	9.3114	0.4507	1.981	24.134	31.2485
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	3	9.3094	0.4269	2.972	24.1323	31.2459
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	4	9.3124	0.4496	3.963	24.1312	31.245
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	5	9.3079	0.4742	4.953	24.1328	31.2462
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	6	9.3052	0.4838	5.944	24.1335	31.2465
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	7	9.3002	0.5055	6.934	24.1357	31.2484
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	8	9.3021	0.5345	7.925	24.135	31.2478
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	9	9.301	0.5303	8.916	24.1358	31.2485
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	10	9.3019	0.5101	9.906	24.1351	31.2479
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	11	9.3024	0.4981	10.897	24.135	31.2479
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	12	9.3063	0.5029	11.887	24.1334	31.2465
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	13	9.3078	0.4965	12.878	24.1326	31.2458
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	14	9.311	0.4827	13.869	24.1312	31.2446
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	15	9.3128	0.4844	14.859	24.1302	31.2437
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	16	9.3134	0.4857	15.85	24.1299	31.2434
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	17	9.3124	0.4825	16.84	24.1308	31.2443
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	18	9.3097	0.4878	17.831	24.1322	31.2455
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	19	9.3107	0.5093	18.822	24.1319	31.2453
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	20	9.3123	0.4851	19.812	24.1313	31.2448
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	21	9.3136	0.5001	20.803	24.1305	31.2441
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	22	9.3136	0.4881	21.793	24.1308	31.2445
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	23	9.3129	0.4894	22.784	24.131	31.2446
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	24	9.3146	0.4874	23.774	24.1302	31.2439
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	25	9.3155	0.4583	24.765	24.1302	31.244
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	26	9.3158	0.4706	25.755	24.13	31.2437
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	27	9.3163	0.4657	26.746	24.13	31.2439
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	28	9.3164	0.4845	27.736	24.1299	31.2437
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	29	9.3162	0.4641	28.727	24.1299	31.2437
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	30	9.3168	0.4799	29.717	24.1296	31.2435
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	31	9.3167	0.4929	30.708	24.13	31.2439
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	32	9.3131	0.4834	31.698	24.1318	31.2454
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	33	9.3134	0.4727	32.689	24.1318	31.2454
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	34	9.3044	0.4771	33.679	24.1356	31.2486
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	35	9.3017	0.4606	34.67	24.1366	31.2493
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	36	9.3034	0.485	35.66	24.136	31.2488
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	37	9.3124	0.4788	36.651	24.1318	31.2452
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	38	9.3095	0.4899	37.641	24.133	31.2461
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	39	9.3017	0.4512	38.632	24.1363	31.2487
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	40	9.3103	0.4827	39.622	24.1329	31.2461
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	41	9.3059	0.4691	40.613	24.1346	31.2474
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	42	9.2961	0.462	41.603	24.1393	31.2515
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	43	9.2974	0.4784	42.594	24.1381	31.2502
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	44	9.2858	0.4375	43.584	24.1436	31.2548
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	45	9.2885	0.4699	44.574	24.1426	31.254
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	46	9.2897	0.468	45.565	24.1421	31.2536
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	47	9.2877	0.4751	46.555	24.1429	31.2543
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	48	9.288	0.4701	47.546	24.1429	31.2542
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	49	9.2911	0.4509	48.536	24.1418	31.2534
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	50	9.2924	0.4755	49.527	24.1408	31.2525
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	51	9.291	0.4534	50.517	24.1415	31.253
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	52	9.2899	0.4546	51.508	24.1424	31.2539
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	53	9.2891	0.4416	52.498	24.1427	31.2541
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	54	9.2886	0.4381	53.488	24.1429	31.2543
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	55	9.2889	0.4721	54.479	24.1429	31.2543
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	56	9.2863	0.4812	55.469	24.1445	31.2558
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	57	9.2859	0.4564	56.459	24.1445	31.2557
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	58	9.2852	0.4512	57.45	24.1452	31.2565
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	59	9.285	0.472	58.44	24.1453	31.2565
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	60	9.2856	0.456	59.43	24.1452	31.2565
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	61	9.2854	0.4539	60.421	24.1452	31.2564
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	62	9.2864	0.4568	61.411	24.1446	31.2559
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	63	9.2889	0.4484	62.402	24.1433	31.2547
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	64	9.2894	0.471	63.392	24.1435	31.255
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	65	9.2874	0.4626	64.382	24.1442	31.2555
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	66	9.2887	0.4411	65.372	24.1439	31.2554
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	67	9.2886	0.4618	66.363	24.1441	31.2555
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	68	9.287	0.4755	67.353	24.1449	31.2563
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	69	9.2817	0.453	68.344	24.1477	31.2588
