Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Temperature [C]	Sigma	Salinity [psu]	oxper [%]	oxconc	tran [v]	flour [v]
6	46	c	9/9/2004	11:29	-152.2	59.88	73	51	50.517	9.483	24.1116	31.2532	82.86979	7.75145	4.3246	0.3099
6	46	c	9/9/2004	11:29	-152.2	59.88	73	52	51.507	9.46	24.1262	31.2673	82.69817	7.73867	4.3446	0.2832
6	46	c	9/9/2004	11:29	-152.2	59.88	73	53	52.498	9.4474	24.1339	31.2745	82.59376	7.73073	4.3388	0.2611
6	46	c	9/9/2004	11:29	-152.2	59.88	73	54	53.488	9.4402	24.1383	31.2787	82.59362	7.73176	4.3447	0.2465
6	46	c	9/9/2004	11:29	-152.2	59.88	73	55	54.479	9.4356	24.1409	31.2811	82.6693	7.73952	4.3487	0.2603
6	46	c	9/9/2004	11:29	-152.2	59.88	73	56	55.469	9.4316	24.1434	31.2835	82.64143	7.73748	4.3507	0.2472
6	46	c	9/9/2004	11:29	-152.2	59.88	73	57	56.459	9.417	24.1529	31.2927	82.58706	7.73448	4.3589	0.2372
6	46	c	9/9/2004	11:29	-152.2	59.88	73	58	57.45	9.4083	24.1584	31.298	82.61103	7.73795	4.3617	0.2297
6	46	c	9/9/2004	11:29	-152.2	59.88	73	59	58.44	9.4029	24.162	31.3014	82.61256	7.73887	4.3607	0.2327
6	46	c	9/9/2004	11:29	-152.2	59.88	73	60	59.43	9.4005	24.1637	31.3031	82.58959	7.73704	4.3634	0.238
6	46	c	9/9/2004	11:29	-152.2	59.88	73	61	60.421	9.3973	24.1659	31.3053	82.57602	7.73623	4.3655	0.2445
6	46	c	9/9/2004	11:29	-152.2	59.88	73	62	61.411	9.3968	24.1661	31.3055	82.60075	7.73862	4.3606	0.2393
6	46	c	9/9/2004	11:29	-152.2	59.88	73	63	62.402	9.3976	24.1661	31.3056	82.72303	7.74993	4.3742	0.2358
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	1	0.991	11.1578	23.3338	30.6123	91.4161	8.27451	4.1408	0.3221
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	2	1.981	11.0646	23.3584	30.6231	90.91874	8.24561	4.1183	0.4606
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	3	2.972	11.0121	23.3806	30.6401	90.57772	8.2232	4.1224	0.571
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	4	3.963	10.9852	23.3909	30.6473	90.20501	8.1938	4.1119	0.6398
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	5	4.953	10.9673	23.3977	30.6521	89.86689	8.16602	4.1204	0.6693
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	6	5.944	10.95	23.4042	30.6566	89.50424	8.13591	4.0975	0.7743
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	7	6.934	10.9278	23.4109	30.6603	89.31402	8.12235	4.1012	0.7319
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	8	7.925	10.9035	23.4178	30.6637	89.15457	8.11199	4.094	0.7653
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	9	8.916	10.8853	23.4222	30.6654	89.08072	8.10839	4.0959	0.7171
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	10	9.906	10.8731	23.4263	30.6679	88.92381	8.09615	4.1108	0.7074
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	11	10.897	10.8626	23.4294	30.6697	88.97068	8.10218	4.108	0.713
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	12	11.887	10.8549	23.4319	30.6711	88.81944	8.08968	4.1102	0.7029
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	13	12.878	10.8419	23.4355	30.6729	88.55103	8.06745	4.1096	0.6694
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	14	13.869	10.8246	23.44	30.6748	88.39012	8.05573	4.1196	0.611
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	15	14.859	10.8111	23.4437	30.6765	88.4482	8.06332	4.1252	0.6224
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	16	15.85	10.8084	23.4446	30.6772	88.33551	8.05348	4.1117	0.6087
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	17	16.84	10.806	23.4459	30.6782	88.09908	8.03231	4.1156	0.6302
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	18	17.831	10.8049	23.4477	30.6803	87.77328	8.00268	4.122	0.6616
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	19	18.821	10.7883	23.4532	30.6837	87.45764	7.97663	4.1133	0.5933
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	20	19.812	10.7409	23.4722	30.6978	87.13344	7.9546	4.1311	0.6016
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	21	20.803	10.6557	23.5052	30.7216	86.86515	7.9437	4.1329	0.5895
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	22	21.793	10.6172	23.5188	30.7308	86.66189	7.93136	4.1295	0.6509
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	23	22.784	10.5822	23.5308	30.7385	86.54613	7.92647	4.123	0.6279
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	24	23.774	10.5608	23.5383	30.7435	86.39551	7.91614	4.1194	0.6102
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	25	24.765	10.5311	23.5486	30.7504	86.26253	7.90876	4.1234	0.6208
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	26	25.755	10.4843	23.5657	30.7623	85.85702	7.87908	4.121	0.6181
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	27	26.746	10.4374	23.5824	30.7736	85.56351	7.85969	4.1271	0.5687
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	28	27.736	10.4151	23.5907	30.7794	85.37623	7.84604	4.1435	0.5463
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	29	28.727	10.3784	23.6069	30.7924	85.15718	7.83159	4.1489	0.5659
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	30	29.718	10.3306	23.6298	30.8117	84.96409	7.82112	4.1444	0.5778
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	31	30.708	10.2025	23.6993	30.8736	83.83415	7.73589	4.132	0.5849
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	32	31.698	9.9762	23.8318	30.9962	82.9675	7.6884	4.1565	0.5053
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	33	32.689	9.9062	23.8718	31.0329	82.33758	7.64008	4.1861	0.4471
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	34	33.679	9.8159	23.9242	31.0814	81.65379	7.58951	4.2016	0.3832
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	35	34.67	9.7588	23.9578	31.1127	81.1234	7.54831	4.2347	0.3612
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	36	35.66	9.7041	23.9894	31.142	80.61442	7.50869	4.2485	0.3256
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	37	36.651	9.6453	24.0236	31.1737	80.16466	7.47507	4.2564	0.293
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	38	37.641	9.5941	24.0539	31.2021	80.20256	7.48579	4.276	0.2777
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	39	38.632	9.5492	24.08	31.2264	80.27522	7.49894	4.2917	0.2743
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	40	39.622	9.5293	24.0914	31.237	80.36609	7.51026	4.3053	0.2499
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	41	40.613	9.5215	24.0956	31.2407	80.63848	7.53685	4.3064	0.2433
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	42	41.603	9.521	24.0956	31.2406	80.8254	7.55441	4.3094	0.2545
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	43	42.594	9.5203	24.0957	31.2406	81.18696	7.58831	4.3097	0.249
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	44	43.584	9.521	24.0953	31.2402	81.43729	7.61161	4.3086	0.2518
6	47	c	9/9/2004	12:03	-152.145	59.86333	47	45	44.574	9.5229	24.0935	31.2383	81.58224	7.62494	4.2946	0.2925
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	1	0.991	11.0981	23.3301	30.5942	90.0578	8.16308	3.9371	0.414
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	2	1.981	11.0925	23.3316	30.5949	90.05574	8.16384	3.9469	0.4045
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	3	2.972	11.0605	23.3423	30.6014	89.93768	8.15849	3.9772	0.4491
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	4	3.963	10.9994	23.366	30.6184	89.56391	8.13453	3.9874	0.5516
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	5	4.953	10.9534	23.3877	30.636	88.98127	8.08882	3.9931	0.6307
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	6	5.944	10.9248	23.4009	30.6468	88.60914	8.05947	3.999	0.7097
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	7	6.934	10.9055	23.4099	30.654	88.22518	8.02756	4.0118	0.6525
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	8	7.925	10.8757	23.4243	30.666	87.9345	8.0057	4.0277	0.6497
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	9	8.916	10.8623	23.4315	30.6722	87.74094	7.99012	4.0493	0.5918
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	10	9.906	10.8545	23.4355	30.6757	87.6121	7.97956	4.0561	0.5969
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	11	10.897	10.8464	23.4406	30.6804	87.46287	7.96715	4.075	0.6006
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	12	11.887	10.8387	23.4434	30.6824	86.99922	7.92614	4.0855	0.5735
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	13	12.878	10.7071	23.4856	30.7078	86.33102	7.88666	4.093	0.5517
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	14	13.869	10.5928	23.5325	30.7432	85.84544	7.86023	4.0944	0.5616
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	15	14.859	10.5634	23.5473	30.7559	85.37036	7.82114	4.1037	0.5433
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	16	15.85	10.4927	23.5735	30.7743	84.76962	7.77727	4.0992	0.5555
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	17	16.84	10.3772	23.6197	30.8088	84.55009	7.77515	4.1075	0.5437
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	18	17.831	10.3418	23.6382	30.8251	84.45939	7.77208	4.1056	0.5175
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	19	18.821	10.2743	23.6714	30.8533	84.28092	7.76582	4.124	0.5103
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	20	19.812	10.2236	23.6935	30.871	83.87158	7.73589	4.1391	0.5019
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	21	20.803	10.1439	23.7349	30.9072	83.07931	7.67454	4.1563	0.4384
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	22	21.793	9.9938	23.8195	30.9843	82.73632	7.66457	4.1814	0.4061
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	23	22.784	9.9905	23.8202	30.9845	82.80533	7.6715	4.2009	0.4214
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	24	23.774	9.9987	23.8143	30.9786	82.6487	7.65589	4.2032	0.412
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	25	24.765	9.9532	23.8395	31.0015	82.24591	7.62515	4.214	0.4087
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	26	25.755	9.838	23.9065	31.0635	81.43709	7.56652	4.2193	0.3303
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	27	26.746	9.7644	23.9496	31.1035	81.27785	7.56217	4.2482	0.3079
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	28	27.736	9.7626	23.9498	31.1033	81.2714	7.56189	4.2712	0.3238
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	29	28.727	9.7681	23.9461	31.0997	81.29167	7.56303	4.2786	0.3286
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	30	29.717	9.7597	23.9507	31.104	81.22134	7.55769	4.2781	0.3036
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	31	30.708	9.7467	23.9583	31.111	81.14036	7.552	4.2855	0.2959
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	32	31.698	9.7446	23.9593	31.1117	81.07341	7.54609	4.2869	0.3044
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	33	32.689	9.7453	23.9587	31.1112	81.30166	7.56723	4.2919	0.2994
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	34	33.679	9.7415	23.9609	31.1132	81.42608	7.57937	4.2929	0.2895
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	35	34.67	9.741	23.9613	31.1135	81.65069	7.60034	4.2868	0.2873
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	36	35.66	9.7369	23.9636	31.1157	81.87349	7.62167	4.2888	0.2883
6	48	c	9/9/2004	12:29	-152.09333	59.845	37	37	36.651	9.7361	23.9644	31.1164	82.15905	7.64836	4.294	0.2435
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	1	0.991	10.6389	23.4417	30.6369	91.75907	8.39884	3.8729	0.7363
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	2	1.981	10.6314	23.4454	30.64	91.72589	8.39702	3.8888	0.8064
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	3	2.972	10.6352	23.4429	30.6376	91.94734	8.41672	3.8848	0.9097
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	4	3.963	10.6326	23.443	30.6371	91.09118	8.33885	3.8878	0.9485
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	5	4.953	10.5695	23.483	30.6748	88.25304	8.08825	3.9172	0.8468
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	6	5.944	10.4907	23.5322	30.721	86.84389	7.97059	4.0506	0.7033
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	7	6.934	10.468	23.5456	30.7333	86.25855	7.92022	4.0899	0.7104
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	8	7.925	10.4533	23.5539	30.7409	85.90655	7.89008	4.0962	0.6961
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	9	8.916	10.4429	23.5599	30.7463	85.65814	7.86879	4.11	0.6376
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	10	9.906	10.4364	23.5639	30.7501	85.57071	7.8617	4.1192	0.6856
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	11	10.897	10.4284	23.569	30.7548	85.39016	7.84626	4.1218	0.6206
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	12	11.888	10.4215	23.5736	30.7592	85.16113	7.82618	4.1361	0.6009
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	13	12.878	10.4127	23.5797	30.7651	84.90802	7.80414	4.1503	0.5969
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	14	13.869	10.4036	23.5854	30.7706	84.68387	7.78483	4.1522	0.6241
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	15	14.859	10.3908	23.5931	30.7776	84.53556	7.77303	4.1581	0.5641
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	16	15.85	10.3602	23.61	30.7928	84.30028	7.75587	4.1659	0.5837
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	17	16.84	10.3398	23.6215	30.8033	84.37752	7.76596	4.1804	0.6006
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	18	17.831	10.3395	23.6215	30.8032	84.03816	7.73478	4.17	0.6067
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	19	18.822	10.2487	23.6685	30.8442	83.15693	7.667	4.184	0.5424
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	20	19.812	10.0791	23.7611	30.9272	82.48821	7.62991	4.2107	0.4952
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	21	20.802	10.0021	23.8037	30.9657	82.26402	7.6203	4.2286	0.5242
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	22	21.793	9.9998	23.8042	30.966	82.1206	7.6074	4.2265	0.5363
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	23	22.784	9.989	23.8099	30.9709	82.04764	7.60221	4.2279	0.4986
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	24	23.774	9.9764	23.8166	30.9769	81.93552	7.59366	4.2305	0.501
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	25	24.765	9.9568	23.8274	30.9867	81.91341	7.59444	4.2373	0.4881
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	26	25.755	9.9533	23.8291	30.9882	81.88021	7.59188	4.2358	0.4976
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	27	26.746	9.9548	23.8281	30.9871	81.87285	7.59099	4.2358	0.4721
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	28	27.736	9.9508	23.8302	30.989	81.7938	7.58426	4.2366	0.4563
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	29	28.727	9.9365	23.8382	30.9962	81.69793	7.57742	4.2424	0.4314
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	30	29.717	9.9297	23.8425	31.0003	81.57176	7.56665	4.2464	0.4312
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	31	30.708	9.9236	23.8456	31.003	81.62787	7.57275	4.2448	0.4425
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	32	31.698	9.9165	23.8499	31.007	81.58414	7.5697	4.2481	0.4468
6	49	c	9/9/2004	12:55	-152.04	59.82667	35	33	32.689	9.9157	23.8503	31.0073	81.50366	7.56235	4.2483	0.4166
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	1	0.991	10.4083	23.5246	30.6937	83.54276	7.68287	4.1779	0.3117
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	2	1.981	10.4174	23.5184	30.6877	83.62353	7.68904	4.1819	0.2728
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	3	2.972	10.4145	23.5201	30.6893	83.5032	7.67839	4.193	0.3036
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	4	3.962	10.3867	23.5335	30.7004	83.55337	7.68717	4.187	0.3622
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	5	4.953	10.3923	23.5305	30.6978	83.58077	7.68888	4.1807	0.3853
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	6	5.944	10.3912	23.5309	30.698	83.68751	7.69886	4.1886	0.4019
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	7	6.934	10.3944	23.5292	30.6965	83.65967	7.69584	4.1958	0.4134
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	8	7.925	10.406	23.5227	30.6907	83.7276	7.70041	4.1897	0.4146
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	9	8.916	10.4028	23.5246	30.6924	83.72679	7.7008	4.1998	0.4026
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	10	9.906	10.413	23.5191	30.6874	83.73386	7.69996	4.1897	0.4065
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	11	10.897	10.4086	23.5215	30.6896	83.68004	7.69565	4.1906	0.4024
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	12	11.887	10.4031	23.5247	30.6925	83.69585	7.69788	4.197	0.4212
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	13	12.878	10.3972	23.5281	30.6956	83.71262	7.70027	4.1986	0.4014
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	14	13.869	10.3825	23.5363	30.703	83.63034	7.69484	4.1976	0.395
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	15	14.859	10.3745	23.5408	30.707	83.57215	7.69065	4.2009	0.4091
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	16	15.85	10.3732	23.5413	30.7074	83.51698	7.68578	4.1977	0.3881
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	17	16.84	10.3739	23.5408	30.7069	83.55596	7.68926	4.1951	0.4343
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	18	17.831	10.3824	23.5362	30.7027	83.70116	7.7014	4.1916	0.4306
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	19	18.821	10.3858	23.5348	30.7017	83.62568	7.69392	4.2075	0.409
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	20	19.812	10.3653	23.5465	30.7123	83.5755	7.69226	4.1949	0.4096
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	21	20.803	10.3741	23.5414	30.7075	83.33861	7.6692	4.1972	0.4141
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	22	21.793	10.3437	23.5599	30.7249	83.31278	7.67111	4.1974	0.423
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	23	22.784	10.3394	23.5624	30.7271	83.36086	7.67617	4.2024	0.3991
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	24	23.774	10.338	23.5629	30.7275	83.33539	7.67403	4.1982	0.4222
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	25	24.765	10.3406	23.5613	30.7259	83.32489	7.6727	4.2094	0.4289
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	26	25.756	10.3434	23.5595	30.7241	83.30608	7.67059	4.1956	0.4266
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	27	26.746	10.3442	23.559	30.7236	83.2331	7.66375	4.2028	0.3981
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	28	27.736	10.3536	23.5538	30.7189	83.33812	7.67206	4.1975	0.4351
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	29	28.727	10.3669	23.5463	30.7122	83.46519	7.68184	4.1851	0.4003
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	30	29.717	10.3713	23.5443	30.7106	83.44576	7.67938	4.1751	0.4093
6	50	c	9/9/2004	13:18	-151.98667	59.81	31	31	30.708	10.3493	23.5567	30.7217	83.41775	7.67998	4.189	0.4036
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	1	0.991	10.3727	23.5191	30.6792	83.29665	7.66694	4.1915	0.2885
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	2	1.981	10.3689	23.5206	30.6802	83.23635	7.66199	4.1893	0.3457
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	3	2.972	10.3622	23.5238	30.6828	83.1623	7.65617	4.1918	0.4102
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	4	3.962	10.3607	23.5247	30.6837	83.14055	7.65439	4.1969	0.4319
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	5	4.953	10.3621	23.5236	30.6825	83.16048	7.65604	4.1982	0.408
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	6	5.944	10.3606	23.5244	30.6833	83.08884	7.64966	4.1937	0.4177
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	7	6.934	10.3644	23.5213	30.6801	83.22906	7.66209	4.1955	0.4143
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	8	7.925	10.3647	23.5211	30.6798	83.2595	7.66486	4.1997	0.4108
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	9	8.916	10.3668	23.5195	30.6783	83.28675	7.66707	4.192	0.3778
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	10	9.906	10.3699	23.5172	30.6759	83.19935	7.65862	4.1956	0.403
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	11	10.897	10.3697	23.5176	30.6763	83.22697	7.66118	4.1892	0.4008
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	12	11.888	10.3729	23.5152	30.6739	83.27233	7.66492	4.2072	0.4206
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	13	12.878	10.3739	23.5146	30.6732	83.24327	7.66212	4.2034	0.3916
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	14	13.869	10.3715	23.5165	30.6753	83.24781	7.66285	4.2058	0.416
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	15	14.859	10.3697	23.5179	30.6765	83.14608	7.65373	4.2047	0.4082
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	16	15.85	10.3627	23.5233	30.682	83.26262	7.66536	4.1995	0.4228
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	17	16.84	10.3612	23.5246	30.6833	83.31091	7.67	4.2073	0.4092
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	18	17.831	10.3634	23.523	30.6817	83.23381	7.66261	4.2017	0.4017
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	19	18.821	10.3621	23.524	30.6827	83.26	7.66519	4.2022	0.3908
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	20	19.812	10.3657	23.5213	30.6799	83.23829	7.66273	4.2069	0.3984
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	21	20.803	10.3652	23.5218	30.6806	83.1965	7.65892	4.206	0.4252
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	22	21.793	10.3532	23.5312	30.6899	83.1177	7.65325	4.2045	0.4162
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	23	22.784	10.345	23.5376	30.6965	83.13277	7.6557	4.2061	0.4238
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	24	23.774	10.3379	23.5433	30.7022	83.06116	7.65003	4.1989	0.4222
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	25	24.765	10.3357	23.5448	30.7036	82.99525	7.64425	4.2043	0.4255
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	26	25.755	10.3339	23.5464	30.7054	82.98659	7.64367	4.201	0.4318
6	51	c	9/9/2004	13:39	-151.95833	59.79833	27	27	26.746	10.3368	23.5443	30.7032	82.87975	7.63345	4.2039	0.4383
6	52	c	9/9/2004	13:59	-151.935	59.79	20	1	0.991	10.5344	23.4398	30.6119	83.49892	7.66154	4.1891	0.2483
6	52	c	9/9/2004	13:59	-151.935	59.79	20	2	1.981	10.5312	23.4406	30.6121	83.54552	7.66635	4.1906	0.3344
6	52	c	9/9/2004	13:59	-151.935	59.79	20	3	2.972	10.5311	23.4406	30.6122	83.56621	7.66825	4.1907	0.3386
6	52	c	9/9/2004	13:59	-151.935	59.79	20	4	3.963	10.5336	23.4392	30.6109	83.6076	7.6717	4.1974	0.3533
6	52	c	9/9/2004	13:59	-151.935	59.79	20	5	4.953	10.5319	23.4391	30.6103	83.55106	7.66683	4.1937	0.3885
6	52	c	9/9/2004	13:59	-151.935	59.79	20	6	5.944	10.5308	23.4396	30.6107	83.46935	7.65949	4.2033	0.3848
6	52	c	9/9/2004	13:59	-151.935	59.79	20	7	6.934	10.5315	23.4393	30.6105	83.56219	7.6679	4.2	0.3794
6	52	c	9/9/2004	13:59	-151.935	59.79	20	8	7.925	10.532	23.4392	30.6104	83.52372	7.6643	4.1952	0.3992
6	52	c	9/9/2004	13:59	-151.935	59.79	20	9	8.916	10.5329	23.4385	30.6097	83.57789	7.66915	4.2017	0.3954
6	52	c	9/9/2004	13:59	-151.935	59.79	20	10	9.906	10.5338	23.4381	30.6093	83.50749	7.66254	4.2	0.4194
6	52	c	9/9/2004	13:59	-151.935	59.79	20	11	10.897	10.5244	23.4431	30.6137	83.40146	7.65419	4.1879	0.4152
6	52	c	9/9/2004	13:59	-151.935	59.79	20	12	11.888	10.5152	23.4485	30.6186	83.44097	7.65912	4.1989	0.4247
6	52	c	9/9/2004	13:59	-151.935	59.79	20	13	12.878	10.5117	23.4509	30.621	83.32107	7.6486	4.2094	0.3958
