Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	fluor [v]	tran [v]	PAR
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	25	24.765	23.101	29.6928	84.22373	8.2184	8.0599	0.2478	1.4398	4.21E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	26	25.755	23.1011	29.6929	84.23224	8.21922	8.0599	0.2451	1.44	4.22E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	27	26.746	23.1014	29.6934	84.26419	8.22223	8.0603	0.2488	1.4492	4.21E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	28	27.736	23.1022	29.6944	84.28348	8.22398	8.0607	0.2453	1.4157	4.22E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	29	28.727	23.1025	29.6948	84.3507	8.23045	8.0611	0.2417	1.4143	4.22E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	30	29.717	23.1025	29.6947	84.34442	8.22986	8.061	0.2403	1.4105	4.22E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	31	30.708	23.1025	29.6948	84.44331	8.2395	8.061	0.2395	1.4156	4.23E-02
3	40	c	6/14/2004	13:51	-152.51	59.98667	35	32	31.698	23.1032	29.6955	84.45008	8.24009	8.0612	0.2505	1.4791	4.22E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	1	0.991	22.9196	29.499	84.29339	8.19584	8.2697	0.236	1.7706	2.01E+02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	2	1.981	22.9334	29.5092	84.27765	8.20141	8.2291	0.2601	1.5669	5.42E+01
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	3	2.972	22.9337	29.5098	84.31862	8.20525	8.2297	0.26	1.5738	1.88E+01
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	4	3.963	22.9338	29.5099	84.32892	8.20621	8.2299	0.2671	1.6701	6.13E+00
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	5	4.953	22.9367	29.5128	84.34838	8.20877	8.2255	0.266	1.6515	2.23E+00
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	6	5.944	22.9369	29.513	84.27993	8.20219	8.2251	0.2618	1.7442	6.73E-01
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	7	6.934	22.9427	29.5189	84.38717	8.21387	8.2169	0.2579	1.6678	2.52E-01
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	8	7.925	22.9441	29.5203	84.38018	8.21346	8.215	0.2542	1.6518	9.62E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	9	8.916	22.9447	29.521	84.32533	8.20821	8.2143	0.2574	1.5791	5.88E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	10	9.906	22.9433	29.5195	84.28547	8.20406	8.2162	0.2568	1.5448	4.50E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	11	10.897	22.9517	29.5284	84.38661	8.21543	8.2056	0.2568	1.4761	4.21E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	12	11.887	22.9561	29.5329	84.36509	8.21419	8.1998	0.2544	1.481	4.10E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	13	12.878	22.9576	29.5345	84.42715	8.22041	8.1984	0.2546	1.4665	4.05E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	14	13.869	22.9572	29.5341	84.35111	8.21296	8.1988	0.2579	1.4372	4.05E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	15	14.859	22.957	29.5339	84.35076	8.21289	8.199	0.2543	1.451	4.04E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	16	15.85	22.9559	29.5327	84.36436	8.21402	8.2004	0.2547	1.4964	4.04E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	17	16.84	22.9543	29.531	84.32282	8.20965	8.2026	0.2553	1.515	4.05E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	18	17.831	22.9544	29.5311	84.34618	8.21188	8.2028	0.2532	1.4878	4.05E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	19	18.821	22.955	29.5318	84.35086	8.21239	8.2024	0.257	1.4966	4.05E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	20	19.812	22.955	29.5318	84.36364	8.21367	8.2021	0.253	1.4921	4.05E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	21	20.803	22.9562	29.5331	84.37506	8.2149	8.2011	0.254	1.5068	4.06E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	22	21.793	22.955	29.5318	84.33773	8.2111	8.2024	0.2533	1.4892	4.06E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	23	22.784	22.9652	29.5427	84.34705	8.21371	8.1903	0.2519	1.4554	4.06E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	24	23.774	22.9654	29.5428	84.33308	8.21239	8.1901	0.2495	1.4076	4.07E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	25	24.765	22.9675	29.545	84.37406	8.21672	8.1876	0.2529	1.401	4.07E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	26	25.755	22.9692	29.5468	84.37622	8.21724	8.1855	0.2531	1.4049	4.07E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	27	26.746	22.9709	29.5487	84.38092	8.21798	8.1835	0.2521	1.3999	4.08E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	28	27.736	22.9704	29.5481	84.47065	8.22656	8.1845	0.2533	1.4263	4.08E-02
3	42	c	6/14/2004	14:03	-152.42167	59.95667	29	29	28.727	22.9721	29.55	84.42159	8.22197	8.183	0.2524	1.4266	4.08E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	1	0.991	22.3721	28.8724	84.46142	8.16972	8.6723	0.1955	2.9972	1.97E+02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	2	1.981	22.4937	29.0041	84.23179	8.16489	8.5419	0.2204	2.9669	1.29E+02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	3	2.972	22.616	29.1373	84.07016	8.16607	8.4142	0.243	2.9318	9.06E+01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	4	3.962	22.8156	29.3618	84.0988	8.18881	8.2449	0.2433	2.8144	6.40E+01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	5	4.953	22.8985	29.4568	84.19112	8.20418	8.1844	0.2365	2.4805	4.16E+01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	6	5.944	22.9046	29.4637	84.22612	8.20805	8.18	0.2342	2.3675	2.39E+01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	7	6.935	22.9067	29.4663	84.1702	8.20267	8.1789	0.2354	2.338	1.31E+01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	8	7.925	22.9079	29.4682	84.22424	8.20738	8.1813	0.2394	2.3374	7.13E+00
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	9	8.916	22.9089	29.4693	84.18948	8.20399	8.181	0.2363	2.3608	3.94E+00
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	10	9.906	22.9093	29.4702	84.2645	8.21095	8.1827	0.2376	2.3631	2.18E+00
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	11	10.897	22.9111	29.4724	84.26032	8.21039	8.1828	0.2331	2.329	1.15E+00
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	12	11.887	22.9099	29.4715	84.1539	8.19944	8.1862	0.2322	2.3455	6.28E-01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	13	12.878	22.9108	29.4728	84.23638	8.20727	8.1869	0.2301	2.3464	3.57E-01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	14	13.869	22.9118	29.4745	84.32261	8.21503	8.1898	0.2329	2.3254	1.97E-01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	15	14.859	22.9148	29.4781	84.23577	8.20673	8.188	0.2317	2.3329	1.16E-01
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	16	15.85	22.9204	29.4851	84.19838	8.20275	8.1878	0.2307	2.3666	7.64E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	17	16.84	22.9399	29.5096	84.21804	8.2038	8.1855	0.2304	2.3609	5.71E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	18	17.831	22.9495	29.5211	84.31909	8.21375	8.1817	0.2307	2.3744	4.75E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	19	18.821	22.9828	29.5613	84.29356	8.2117	8.1682	0.2299	2.385	4.31E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	20	19.812	23.0605	29.6531	84.1531	8.20097	8.1268	0.2322	2.3965	4.09E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	21	20.803	23.1734	29.7799	83.91669	8.18952	8.0298	0.2268	2.3404	3.97E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	22	21.793	23.2988	29.921	83.90912	8.2015	7.923	0.2307	1.9718	3.91E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	23	22.784	23.3038	29.9265	83.88474	8.1998	7.9179	0.2286	1.9142	3.88E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	24	23.774	23.3697	30.0016	83.81934	8.19904	7.8671	0.232	1.7633	3.86E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	25	24.765	23.4202	30.0592	83.78346	8.19979	7.8285	0.2366	1.5043	3.86E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	26	25.755	23.4425	30.0847	83.77715	8.20107	7.8114	0.2397	1.375	3.86E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	27	26.746	23.4587	30.1032	83.74932	8.19961	7.7995	0.2435	1.2149	3.86E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	28	27.736	23.4748	30.1216	83.82292	8.20817	7.7872	0.2458	1.0323	3.87E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	29	28.727	23.475	30.1217	83.84184	8.21008	7.7869	0.2436	0.9538	3.87E-02
3	43	c	6/14/2004	14:27	-152.36833	59.93833	52	30	29.717	23.4832	30.1312	83.77909	8.20454	7.7811	0.2464	0.9457	3.88E-02
3	43	c	6/14/2004	15:27	-152.36833	59.93833	52	31	30.708	23.4904	30.1395	83.71122	8.19846	7.7758	0.2476	0.9072	3.88E-02
3	43	c	6/14/2004	16:27	-152.36833	59.93833	52	32	31.698	23.502	30.1528	83.70153	8.19831	7.7678	0.2519	0.851	3.89E-02
3	43	c	6/14/2004	17:27	-152.36833	59.93833	52	33	32.689	23.5034	30.1546	83.73509	8.20158	7.7675	0.256	0.8171	3.89E-02
3	43	c	6/14/2004	18:27	-152.36833	59.93833	52	34	33.679	23.5028	30.1537	83.65873	8.19416	7.7674	0.2508	0.8392	3.90E-02
3	43	c	6/14/2004	19:27	-152.36833	59.93833	52	35	34.67	23.503	30.154	83.65249	8.19353	7.7674	0.2502	0.7897	3.90E-02
3	43	c	6/14/2004	20:27	-152.36833	59.93833	52	36	35.66	23.5022	30.153	83.67	8.19525	7.7676	0.2495	0.8082	3.91E-02
3	43	c	6/14/2004	21:27	-152.36833	59.93833	52	37	36.651	23.5031	30.1541	83.68078	8.19626	7.7675	0.2522	0.8029	3.91E-02
3	43	c	6/14/2004	22:27	-152.36833	59.93833	52	38	37.641	23.4985	30.1488	83.77428	8.20502	7.7711	0.2508	0.8373	3.91E-02
3	43	c	6/14/2004	23:27	-152.36833	59.93833	52	39	38.632	23.497	30.147	83.78275	8.2058	7.7719	0.2486	0.8106	3.92E-02
3	43	c	6/14/2004	0:27	-152.36833	59.93833	52	40	39.622	23.4957	30.1455	83.84772	8.21213	7.7725	0.249	0.8276	3.92E-02
3	43	c	6/14/2004	1:27	-152.36833	59.93833	52	41	40.613	23.4958	30.1458	83.78508	8.20575	7.7737	0.2504	0.854	3.93E-02
3	43	c	6/14/2004	2:27	-152.36833	59.93833	52	42	41.603	23.4954	30.1456	83.78369	8.20528	7.7755	0.2613	0.7344	3.93E-02
3	43	c	6/14/2004	3:27	-152.36833	59.93833	52	43	42.594	23.4943	30.1446	83.74892	8.20156	7.7775	0.2692	0.5244	3.94E-02
3	43	c	6/14/2004	4:27	-152.36833	59.93833	52	44	43.584	23.495	30.1453	83.67943	8.19477	7.7772	0.2695	0.6386	3.95E-02
3	43	c	6/14/2004	5:27	-152.36833	59.93833	52	45	44.574	23.4938	30.1438	83.72984	8.19974	7.7774	0.2597	0.7978	3.95E-02
3	43	c	6/14/2004	6:27	-152.36833	59.93833	52	46	45.565	23.4907	30.1402	83.78713	8.20517	7.7794	0.2631	0.803	3.95E-02
3	43	c	6/14/2004	7:27	-152.36833	59.93833	52	47	46.555	23.4913	30.1411	83.77328	8.2036	7.7803	0.2756	0.5123	3.96E-02
3	43	c	6/14/2004	8:27	-152.36833	59.93833	52	48	47.546	23.4903	30.1399	83.77856	8.20403	7.781	0.2761	0.4843	3.96E-02
3	43	c	6/14/2004	9:27	-152.36833	59.93833	52	49	48.536	23.4865	30.1356	83.74439	8.20037	7.7839	0.284	0.3574	3.97E-02
3	43	c	6/14/2004	10:27	-152.36833	59.93833	52	50	49.527	23.4851	30.1339	83.65878	8.19187	7.785	0.2827	0.4755	3.97E-02
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	1	0.991	22.8728	29.4762	84.58028	8.18654	8.4741	0.177	3.1342	2.77E+02
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	2	1.981	22.9677	29.5808	84.48937	8.18934	8.3827	0.2171	3.0902	1.79E+02
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	3	2.972	23.0405	29.6588	84.61593	8.21289	8.3008	0.2458	3.1087	1.27E+02
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	4	3.963	23.1132	29.7359	84.54243	8.21818	8.2132	0.2625	3.1196	8.89E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	5	4.953	23.1892	29.8171	84.51895	8.22835	8.1246	0.269	3.1335	6.38E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	6	5.944	23.234	29.8693	84.56635	8.23538	8.0972	0.2678	3.153	4.61E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	7	6.934	23.248	29.8856	84.54512	8.2341	8.0885	0.266	3.1726	3.24E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	8	7.925	23.3035	29.9493	84.46247	8.23026	8.0484	0.2645	3.1732	2.36E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	9	8.916	23.3214	29.9701	84.33574	8.21897	8.037	0.2613	3.1833	1.71E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	10	9.906	23.3743	30.03	84.26215	8.21667	7.9945	0.2617	3.2092	1.25E+01
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	11	10.897	23.3978	30.0567	84.2585	8.21839	7.976	0.2598	3.2197	9.04E+00
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	12	11.887	23.4375	30.1025	84.14125	8.20979	7.9482	0.2568	3.2235	6.59E+00
3	44	c	6/14/2004	14:52	-152.30833	59.91833	112	13	12.878	23.5265	30.2052	84.12287	8.21408	7.8874	0.2506	3.2507	4.83E+00
