Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Temperature [C]	Sigma	Salinity [psu]	oxper [%]	oxconc	tran [v]	flour [v]
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	19	18.822	10.4175	23.5965	30.7877	80.08552	7.35905	4.2668	0.3419
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	20	19.812	10.3605	23.6287	30.8168	79.44459	7.30797	4.3163	0.2698
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	21	20.803	10.3325	23.6509	30.8394	79.75214	7.33975	4.3381	0.2438
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	22	21.793	10.3628	23.6807	30.884	81.15027	7.46132	4.3447	0.2159
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	23	22.784	10.4508	23.7089	30.939	81.16267	7.44545	4.3738	0.2185
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	24	23.774	10.3243	23.7486	30.9629	80.64059	7.41705	4.3883	0.1915
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	25	24.765	10.2458	23.7812	30.988	80.50387	7.41612	4.3852	0.1827
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	26	25.755	10.2006	23.8156	31.0225	80.39794	7.41214	4.3946	0.2253
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	27	26.746	10.1577	23.8627	31.0739	80.17979	7.39662	4.4006	0.1691
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	28	27.736	10.0605	23.8989	31.0999	79.86909	7.38258	4.4152	0.1748
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	29	28.727	9.9698	23.9154	31.1021	79.41702	7.35547	4.4143	0.1621
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	30	29.718	9.9103	23.9331	31.1125	79.29905	7.35376	4.4149	0.1539
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	31	30.708	9.8763	23.9594	31.1391	78.93213	7.32403	4.413	0.1489
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	32	31.698	9.7526	24.0058	31.173	78.51164	7.3035	4.4234	0.138
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	33	32.689	9.6535	24.0489	31.208	78.2872	7.29709	4.4277	0.135
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	34	33.679	9.6092	24.0803	31.239	78.06308	7.28195	4.4409	0.1226
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	35	34.67	9.5381	24.1113	31.2643	77.68466	7.25699	4.4333	0.1335
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	36	35.66	9.386	24.1842	31.327	77.55613	7.26676	4.4408	0.1341
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	37	36.651	9.337	24.2144	31.3558	77.44473	7.26296	4.4462	0.1213
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	38	37.641	9.3023	24.232	31.3714	77.30671	7.25494	4.4488	0.1177
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	39	38.632	9.2245	24.2689	31.4031	77.36278	7.27141	4.4587	0.1116
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	40	39.622	9.2043	24.2835	31.4177	77.48654	7.28568	4.4578	0.1161
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	41	40.613	9.1892	24.2921	31.4257	77.55778	7.29447	4.4615	0.1038
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	42	41.603	9.1572	24.3074	31.439	77.60756	7.3038	4.4586	0.1071
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	43	42.593	9.1291	24.332	31.4649	77.77064	7.32255	4.4602	0.1093
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	44	43.584	9.1075	24.344	31.476	77.75943	7.32454	4.4701	0.1068
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	45	44.574	9.0355	24.3733	31.4992	77.60947	7.3212	4.4731	0.1039
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	46	45.565	8.9366	24.411	31.5281	77.3904	7.31547	4.4749	0.0965
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	47	46.555	8.8379	24.4418	31.5482	76.64347	7.2601	4.4783	0.1113
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	48	47.546	8.6512	24.4819	31.5637	76.08512	7.23703	4.4782	0.1111
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	49	48.536	8.5322	24.5227	31.5931	75.88454	7.23611	4.4782	0.0976
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	50	49.527	8.48	24.5394	31.6045	75.57199	7.21435	4.4757	0.1121
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	51	50.517	8.3988	24.5608	31.6166	75.16676	7.18839	4.4691	0.1176
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	52	51.507	8.2604	24.6007	31.6417	74.86732	7.18125	4.4686	0.0984
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	53	52.498	8.1757	24.6267	31.6592	74.78885	7.18681	4.4681	0.0918
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	54	53.488	8.0842	24.6532	31.6762	74.94468	7.2161	4.4702	0.087
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	55	54.479	8.0434	24.6708	31.6912	75.04777	7.2321	4.4671	0.092
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	56	55.469	7.9739	24.6887	31.7013	74.98956	7.23755	4.4742	0.0913
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	57	56.459	7.8948	24.7092	31.7132	74.85767	7.23741	4.4606	0.0827
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	58	57.45	7.8081	24.7249	31.7176	74.73578	7.23986	4.4651	0.0907
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	59	58.44	7.7164	24.7486	31.7314	74.74233	7.25516	4.4704	0.0845
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	60	59.431	7.6748	24.76	31.7385	74.65668	7.25348	4.4605	0.0845
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	61	60.421	7.6069	24.7788	31.7505	74.52594	7.25158	4.4628	0.0825
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	62	61.411	7.5819	24.7878	31.7576	74.47655	7.25063	4.4621	0.0839
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	63	62.402	7.5694	24.7911	31.7595	74.45564	7.2506	4.4576	0.0884
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	64	63.392	7.5567	24.794	31.761	74.49918	7.25691	4.4426	0.11
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	65	64.382	7.546	24.7969	31.7627	74.45462	7.25428	4.4596	0.0836
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	66	65.373	7.5271	24.8016	31.7654	74.13162	7.22584	4.4567	0.0872
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	67	66.363	7.4723	24.8168	31.7752	73.87615	7.20962	4.4509	0.0836
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	68	67.353	7.3871	24.843	31.7938	73.78795	7.2144	4.4485	0.0889
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	69	68.343	7.3276	24.8587	31.8035	73.62685	7.20815	4.4433	0.1077
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	70	69.334	7.2751	24.8737	31.8136	73.41016	7.19524	4.4519	0.0952
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	71	70.324	7.2041	24.8894	31.8213	73.45759	7.21145	4.4425	0.1077
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	72	71.315	7.1266	24.9054	31.8284	73.36562	7.21508	4.4355	0.0856
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	73	72.305	7.0553	24.9257	31.8422	73.26522	7.21659	4.4275	0.0811
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	74	73.295	6.9329	24.9431	31.8439	74.15858	7.32544	4.434	0.096
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	75	74.285	6.8635	24.9558	31.8486	74.72191	7.39285	4.4475	0.0783
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	76	75.276	6.8488	24.9606	31.8523	74.86661	7.40955	4.4346	0.0841
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	77	76.266	6.811	24.9652	31.8518	75.22459	7.45161	4.4452	0.0846
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	78	77.256	6.7353	24.9752	31.852	75.54749	7.49688	4.4887	0.0859
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	79	78.247	6.6809	24.9845	31.855	75.64367	7.51588	4.5007	0.0942
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	80	79.237	6.6003	24.9993	31.8607	75.76411	7.54186	4.4954	0.0744
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	81	80.227	6.5429	25.0118	31.8673	75.81128	7.55644	4.5026	0.0717
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	82	81.217	6.5122	25.0234	31.8772	75.66154	7.5465	4.5006	0.0833
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	83	82.208	6.4878	25.0374	31.8909	75.41618	7.52568	4.4987	0.073
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	84	83.198	6.4614	25.0486	31.901	75.2312	7.51141	4.5001	0.0749
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	85	84.188	6.4382	25.054	31.904	75.19667	7.51193	4.5018	0.0706
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	86	85.178	6.3993	25.0567	31.9014	75.32317	7.53161	4.5001	0.0752
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	87	86.168	6.3177	25.0671	31.9017	75.40133	7.55397	4.5024	0.0747
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	88	87.159	6.2775	25.0777	31.9087	75.43216	7.56391	4.5008	0.0705
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	89	88.149	6.2248	25.0849	31.9096	75.49914	7.58004	4.5061	0.07
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	90	89.139	6.1614	25.0966	31.9147	75.55505	7.59683	4.5038	0.0706
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	91	90.129	6.1257	25.1049	31.9196	75.57256	7.60478	4.5034	0.0683
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	92	91.12	6.1117	25.1082	31.9216	75.56469	7.60642	4.5048	0.0713
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	93	92.11	6.0908	25.1125	31.9238	75.40898	7.59442	4.5098	0.0717
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	94	93.1	6.0348	25.1229	31.9284	75.19919	7.58315	4.5069	0.0699
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	95	94.09	5.9686	25.1389	31.9386	75.08943	7.58353	4.5057	0.0695
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	96	95.081	5.9096	25.1497	31.9432	74.9328	7.57812	4.4924	0.083
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	97	96.071	5.8776	25.1677	31.9613	74.65196	7.5546	4.5126	0.0711
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	98	97.061	5.8684	25.1709	31.9639	74.52083	7.54285	4.5116	0.069
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	99	98.051	5.8679	25.1729	31.9664	74.33839	7.52434	4.5031	0.0676
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	100	99.041	5.8608	25.1733	31.9658	74.15532	7.50711	4.5162	0.0678
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	101	100.031	5.8613	25.1911	31.9883	73.55108	7.44477	4.5107	0.0671
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	102	101.022	5.8823	25.1909	31.9913	73.19112	7.40448	4.5062	0.0716
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	103	102.012	5.8758	25.192	31.9917	73.16429	7.40288	4.5004	0.0693
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	104	103.002	5.8514	25.1933	31.9897	73.28123	7.41914	4.51	0.0719
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	105	103.992	5.8273	25.1971	31.9908	73.34549	7.42987	4.5126	0.0721
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	106	104.982	5.8119	25.201	31.9934	73.21719	7.41946	4.5114	0.0734
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	107	105.972	5.8086	25.2065	31.9999	73.02163	7.39992	4.5112	0.0782
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	108	106.962	5.8149	25.2131	32.0092	72.46202	7.34167	4.5053	0.0704
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	109	107.952	5.8018	25.2256	32.023	71.93565	7.28996	4.4903	0.0703
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	110	108.943	5.7872	25.2309	32.0275	71.80971	7.27951	4.4902	0.0892
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	111	109.933	5.746	25.2364	32.0283	71.66882	7.27235	4.4963	0.0821
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	112	110.923	5.6869	25.2597	32.0491	71.11754	7.22565	4.4978	0.0679
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	113	111.913	5.676	25.2708	32.0614	70.7753	7.19216	4.4887	0.069
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	114	112.903	5.6801	25.2709	32.0622	70.60185	7.1738	4.4846	0.0693
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	115	113.893	5.667	25.2751	32.0656	70.36576	7.15189	4.4836	0.0681
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	116	114.883	5.6317	25.2836	32.0711	70.35859	7.15696	4.4779	0.0681
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	117	115.873	5.6002	25.2884	32.0725	70.48572	7.17525	4.4808	0.0676
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	118	116.864	5.5785	25.2918	32.0737	70.54288	7.18475	4.4803	0.0696
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	119	117.854	5.5605	25.294	32.0738	71.0059	7.23502	4.485	0.07
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	120	118.844	5.525	25.2975	32.073	71.13824	7.25472	4.484	0.0763
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	121	119.834	5.4967	25.3049	32.0783	71.15366	7.26098	4.4858	0.0789
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	122	120.824	5.4429	25.313	32.0807	71.35576	7.29091	4.4807	0.0828
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	123	121.814	5.3936	25.3201	32.0826	71.76245	7.34108	4.4836	0.0727
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	124	122.804	5.3187	25.33	32.0843	72.10984	7.38986	4.4775	0.0709
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	125	123.794	5.2778	25.3377	32.0882	72.38255	7.42494	4.4802	0.0673
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	126	124.784	5.2228	25.345	32.0897	72.79539	7.47713	4.4831	0.0706
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	127	125.774	5.1682	25.3515	32.0902	73.09128	7.5174	4.489	0.0704
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	128	126.764	5.1549	25.3568	32.0951	73.15789	7.52643	4.494	0.0684
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	129	127.754	5.1674	25.358	32.0983	72.74433	7.48148	4.4938	0.0672
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	130	128.744	5.2399	25.3697	32.1233	70.95819	7.28389	4.4908	0.0685
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	131	129.734	5.3234	25.3929	32.1644	69.21496	7.08863	4.4628	0.0677
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	132	130.724	5.2603	25.4053	32.1711	69.02208	7.07936	4.4444	0.0703
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	133	131.714	5.1893	25.4152	32.1736	69.32886	7.12289	4.4452	0.0682
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	134	132.704	5.1507	25.4214	32.1759	69.42544	7.13938	4.4504	0.087
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	135	133.694	5.1077	25.4438	32.1983	68.88789	7.09042	4.4569	0.086
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	136	134.684	5.113	25.4731	32.236	66.86336	6.87949	4.4441	0.0753
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	137	135.674	5.1586	25.5136	32.2935	65.14909	6.69315	4.4112	0.0723
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	138	136.664	5.1541	25.5498	32.3386	63.1443	6.486	4.3675	0.0722
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	139	137.654	5.1831	25.5586	32.3538	62.53963	6.41873	4.329	0.0701
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	140	138.644	5.1083	25.5639	32.35	62.53278	6.42979	4.3262	0.0696
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	141	139.634	5.1066	25.5772	32.3664	61.85665	6.35986	4.3154	0.0683
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	142	140.624	5.1468	25.5852	32.3822	61.02262	6.26735	4.2965	0.0727
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	143	141.614	5.1318	25.5869	32.3822	61.00854	6.26818	4.2815	0.0686
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	144	142.604	5.1062	25.5937	32.3872	60.95805	6.26666	4.2824	0.0745
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	145	143.594	5.0919	25.6018	32.3954	60.89799	6.2623	4.2888	0.0764
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	146	144.584	5.0936	25.6028	32.3969	60.66799	6.23834	4.2819	0.0708
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	147	145.574	5.1127	25.605	32.4023	60.28213	6.19559	4.2746	0.0725
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	148	146.564	5.1322	25.6092	32.4104	59.74312	6.13696	4.2613	0.0737
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	149	147.554	5.1122	25.6206	32.4219	59.32281	6.09627	4.2504	0.0757
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	150	148.544	5.0965	25.6362	32.4394	58.57745	6.02127	4.202	0.0784
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	151	149.534	5.0988	25.643	32.4484	58.0798	5.96943	4.1506	0.0719
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	152	150.524	5.0962	25.6535	32.4611	57.62804	5.92288	4.1504	0.0891
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	153	151.514	5.106	25.6683	32.4812	56.73179	5.82861	4.1036	0.0733
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	154	152.503	5.1201	25.6792	32.497	55.70285	5.72036	4.0772	0.0747
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	155	153.493	5.1432	25.698	32.524	54.25247	5.5673	3.9916	0.0807
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	156	154.483	5.1493	25.7032	32.5314	53.58551	5.49779	3.9099	0.0778
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	157	155.473	5.1655	25.7085	32.5404	52.55931	5.39008	3.8684	0.0781
6	28	c	9/8/2004	16:41	-152.81667	58.68667	164	158	156.463	5.1848	25.7146	32.5507	51.33611	5.26182	3.8374	0.0793
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	1	0.991	12.1693	23.0055	30.4224	122.17534	10.83335	3.5567	0.8725
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	2	1.981	12.4078	22.9572	30.4169	121.81637	10.74717	3.5773	0.798
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	3	2.972	12.2488	22.9766	30.4038	121.74743	10.77835	3.5693	0.9627
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	4	3.962	12.1455	23.018	30.4327	119.2068	10.57472	3.5615	1.0115
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	5	4.953	12.1139	23.0267	30.4364	112.48731	9.98504	3.5536	1.2858
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	6	5.944	11.2549	23.2631	30.5436	105.4376	9.52715	3.5247	2.1205
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	7	6.934	10.7256	23.5057	30.7378	99.62927	9.09592	3.6423	2.0726
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	8	7.925	10.6262	23.5259	30.7421	94.36067	8.63358	3.7963	1.4012
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	9	8.916	10.5528	23.5512	30.7588	92.7772	8.50153	3.9592	1.1751
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	10	9.906	10.5378	23.5734	30.7841	92.91918	8.51599	4.0221	1.3436
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	11	10.897	10.5373	23.5896	30.8047	93.78109	8.59396	4.0094	1.3501
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	12	11.887	10.5332	23.6142	30.8353	97.97062	8.97693	3.9691	1.6645
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	13	12.878	10.5994	23.6531	30.8996	102.25148	9.35171	3.8933	1.7964
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	14	13.869	10.6698	23.6672	30.9331	104.8776	9.57513	3.787	2.0796
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	15	14.859	10.7091	23.6771	30.9542	105.58333	9.63003	3.7562	2.1447
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	16	15.85	10.7199	23.7008	30.987	104.74587	9.5494	3.7491	2.0444
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	17	16.84	10.6407	23.7179	30.9918	104.39157	9.53334	3.7708	2.4162
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	18	17.831	10.6238	23.7383	31.0142	104.19362	9.51742	3.7829	2.0943
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	19	18.821	10.613	23.7462	31.022	103.01853	9.41183	3.7827	2.1752
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	20	19.812	10.5649	23.7653	31.0362	98.86346	9.04093	3.7876	1.9782
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	21	20.803	10.3667	23.8196	31.0631	95.24398	8.7465	3.7989	1.5686
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	22	21.793	10.2688	23.8651	31.1007	92.70895	8.53003	3.8593	1.5387
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	23	22.784	10.2074	23.8732	31.098	88.09013	8.11616	3.9077	1.2708
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	24	23.774	9.902	23.8779	31.0401	86.28524	8.00683	3.9743	0.814
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	25	24.765	9.8916	23.94	31.1175	85.65819	7.94656	4.0454	0.917
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	26	25.755	9.89	23.9513	31.1316	83.99109	7.79141	4.0713	0.7896
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	27	26.746	9.7322	23.9998	31.1612	82.04098	7.63579	4.1124	0.5044
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	28	27.736	9.5149	24.0472	31.1777	80.76234	7.55253	4.2083	0.3825
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	29	28.727	9.3222	24.1218	31.2345	79.65707	7.47868	4.2499	0.3055
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	30	29.717	9.1866	24.166	31.2642	78.96549	7.43497	4.2644	0.3648
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	31	30.708	9.1298	24.1908	31.2847	78.49045	7.39872	4.2832	0.4392
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	32	31.698	9.0829	24.2143	31.3054	78.52645	7.40895	4.2923	0.2386
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	33	32.689	9.086	24.2114	31.3024	78.66275	7.42144	4.3125	0.2627
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	34	33.679	9.0922	24.2348	31.3334	78.66356	7.41901	4.3376	0.1886
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	35	34.67	9.0643	24.2582	31.3579	78.3824	7.39598	4.3468	0.1807
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	36	35.66	8.9929	24.343	31.4523	78.17121	7.38347	4.3715	0.136
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	37	36.651	8.9137	24.3801	31.4843	78.0992	7.38837	4.4016	0.1249
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	38	37.641	8.8533	24.4079	31.5081	78.0305	7.39082	4.4195	0.1196
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	39	38.632	8.8303	24.4209	31.5202	78.01949	7.39303	4.4277	0.128
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	40	39.622	8.8229	24.4309	31.5316	78.00399	7.39227	4.4383	0.1271
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	41	40.613	8.8176	24.4402	31.5424	77.96033	7.3885	4.4433	0.1233
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	42	41.603	8.8093	24.4513	31.5549	77.75578	7.36991	4.4509	0.1244
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	43	42.594	8.7403	24.4665	31.5611	77.44061	7.35122	4.4499	0.1225
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	44	43.584	8.6248	24.4969	31.5778	77.07431	7.33484	4.4495	0.1244
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	45	44.575	8.4412	24.5507	31.6118	76.90184	7.34745	4.4541	0.1123
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	46	45.565	8.358	24.584	31.6387	76.87137	7.35721	4.4553	0.1081
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	47	46.556	8.3372	24.5916	31.6445	76.8675	7.36005	4.4538	0.1038
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	48	47.546	8.292	24.6042	31.6521	76.74783	7.35582	4.4604	0.1032
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	49	48.536	8.2163	24.6339	31.6759	76.80336	7.37276	4.4538	0.0966
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	50	49.527	8.1873	24.6528	31.6948	76.8256	7.37889	4.4685	0.1022
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	51	50.517	8.1393	24.6699	31.7076	76.69	7.37334	4.4672	0.0936
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	52	51.508	8.0563	24.7	31.7308	76.6675	7.38411	4.4658	0.0945
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	53	52.498	8.0211	24.7149	31.7434	76.63804	7.38664	4.471	0.0937
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	54	53.488	7.9956	24.7225	31.7483	76.64203	7.39112	4.4826	0.0844
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	55	54.478	7.9838	24.7259	31.7506	76.63467	7.39229	4.4735	0.0855
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	56	55.469	7.9688	24.7303	31.7535	76.52922	7.38452	4.4906	0.0876
6	29	c	9/8/2004	17:10	-152.86833	58.70333	161	57	56.459	7.9053	24.7464	31.7625	76.46011	7.3882	4.4881	0.0885
