Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	fluor [v]
5	25	c	8/17/2004	7:45	-152.685	58.635	88	46	45.565	24.6721	31.6826	74.41187	7.1806	7.9864	4.0496	0.218
5	25	c	8/17/2004	7:45	-152.685	58.635	88	47	46.555	24.6808	31.6879	74.32502	7.17734	7.9538	4.0521	0.2086
5	25	c	8/17/2004	7:45	-152.685	58.635	88	48	47.546	24.6864	31.6901	74.16079	7.16574	7.9273	4.0591	0.197
5	25	c	8/17/2004	7:45	-152.685	58.635	88	49	48.536	24.7015	31.6989	74.10712	7.16973	7.8691	4.058	0.1805
5	25	c	8/17/2004	7:45	-152.685	58.635	88	50	49.527	24.7091	31.7034	74.07071	7.17066	7.8409	4.0595	0.1731
5	25	c	8/17/2004	7:45	-152.685	58.635	88	51	50.517	24.7104	31.7048	74.03176	7.16709	7.8393	4.0686	0.1759
5	25	c	8/17/2004	7:45	-152.685	58.635	88	52	51.507	24.7108	31.7044	73.97578	7.16254	7.8341	4.0714	0.1898
5	25	c	8/17/2004	7:45	-152.685	58.635	88	53	52.498	24.7147	31.7065	73.9565	7.1632	7.8183	4.0754	0.1849
5	25	c	8/17/2004	7:45	-152.685	58.635	88	54	53.488	24.7166	31.7077	73.90707	7.15947	7.8115	4.0792	0.1818
5	25	c	8/17/2004	7:45	-152.685	58.635	88	55	54.479	24.7202	31.7091	73.81881	7.15376	7.7939	4.0836	0.1767
5	25	c	8/17/2004	7:45	-152.685	58.635	88	56	55.469	24.7347	31.7171	73.78692	7.16	7.735	4.0815	0.1836
5	25	c	8/17/2004	7:45	-152.685	58.635	88	57	56.459	24.7413	31.7222	73.74281	7.15849	7.7169	4.0805	0.1668
5	25	c	8/17/2004	7:45	-152.685	58.635	88	58	57.45	24.7427	31.7227	73.68753	7.15433	7.7094	4.0809	0.1581
5	25	c	8/17/2004	7:45	-152.685	58.635	88	59	58.44	24.7444	31.7237	73.64547	7.15119	7.7034	4.0874	0.1639
5	25	c	8/17/2004	7:45	-152.685	58.635	88	60	59.43	24.75	31.7263	73.44124	7.13555	7.6772	4.0866	0.1608
5	25	c	8/17/2004	7:45	-152.685	58.635	88	61	60.421	24.7739	31.7374	73.22408	7.13196	7.5677	4.0875	0.1503
5	25	c	8/17/2004	7:45	-152.685	58.635	88	62	61.411	24.8038	31.7593	73.09116	7.13319	7.4757	4.0866	0.1469
5	25	c	8/17/2004	7:45	-152.685	58.635	88	63	62.401	24.8265	31.7736	72.96486	7.13421	7.391	4.1025	0.126
5	25	c	8/17/2004	7:45	-152.685	58.635	88	64	63.392	24.8466	31.7863	72.82747	7.13241	7.3172	4.1051	0.1271
5	25	c	8/17/2004	7:45	-152.685	58.635	88	65	64.382	24.8633	31.7936	72.70852	7.13393	7.2358	4.1104	0.1198
5	25	c	8/17/2004	7:45	-152.685	58.635	88	66	65.373	24.8798	31.7995	72.71022	7.14869	7.1463	4.1135	0.1134
5	25	c	8/17/2004	7:45	-152.685	58.635	88	67	66.363	24.8946	31.8125	72.60772	7.14372	7.1121	4.1135	0.1104
5	25	c	8/17/2004	7:45	-152.685	58.635	88	68	67.353	24.91	31.8162	72.45337	7.14396	7.0184	4.1149	0.1144
5	25	c	8/17/2004	7:45	-152.685	58.635	88	69	68.344	24.9386	31.8341	72.29882	7.14639	6.9077	4.1054	0.1129
5	25	c	8/17/2004	7:45	-152.685	58.635	88	70	69.334	24.9642	31.8475	72.06418	7.14195	6.7917	4.0997	0.1034
5	25	c	8/17/2004	7:45	-152.685	58.635	88	71	70.324	24.9888	31.8587	71.90455	7.14618	6.6691	4.1018	0.1014
5	25	c	8/17/2004	7:45	-152.685	58.635	88	72	71.314	25.0294	31.8851	71.74624	7.15535	6.5137	4.0982	0.0927
5	25	c	8/17/2004	7:45	-152.685	58.635	88	73	72.305	25.0643	31.9057	71.36553	7.14148	6.3648	4.1016	0.0928
5	25	c	8/17/2004	7:45	-152.685	58.635	88	74	73.295	25.1281	31.9461	70.91309	7.13792	6.1066	4.0857	0.0827
5	25	c	8/17/2004	7:45	-152.685	58.635	88	75	74.285	25.1588	31.9697	70.74987	7.13742	6.0061	4.0931	0.0845
5	25	c	8/17/2004	7:45	-152.685	58.635	88	76	75.276	25.173	31.9784	70.60793	7.1332	5.9443	4.0922	0.084
5	25	c	8/17/2004	7:45	-152.685	58.635	88	77	76.266	25.1896	31.9901	70.4595	7.12801	5.8834	4.0916	0.0822
5	25	c	8/17/2004	7:45	-152.685	58.635	88	78	77.256	25.1932	31.9922	70.38721	7.12333	5.8673	4.098	0.08
5	25	c	8/17/2004	7:45	-152.685	58.635	88	79	78.246	25.201	31.9955	70.33986	7.12582	5.8235	4.1007	0.079
5	25	c	8/17/2004	7:45	-152.685	58.635	88	80	79.237	25.2097	32.0019	70.20509	7.11711	5.7927	4.1035	0.0778
5	25	c	8/17/2004	7:45	-152.685	58.635	88	81	80.227	25.2284	32.0158	70.09755	7.11666	5.7274	4.1037	0.0767
5	25	c	8/17/2004	7:45	-152.685	58.635	88	82	81.217	25.2375	32.021	70.02551	7.11635	5.6849	4.0997	0.077
5	25	c	8/17/2004	7:45	-152.685	58.635	88	83	82.207	25.2494	32.0284	70.01811	7.12408	5.6331	4.0948	0.0827
5	25	c	8/17/2004	7:45	-152.685	58.635	88	84	83.198	25.255	32.0327	70.00404	7.12567	5.6142	4.0858	0.0818
5	25	c	8/17/2004	7:45	-152.685	58.635	88	85	84.188	25.2559	32.0324	69.95455	7.12228	5.6046	4.0836	0.0834
5	25	c	8/17/2004	7:45	-152.685	58.635	88	86	85.178	25.2569	32.0334	69.9363	7.12064	5.6031	4.0828	0.0812
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	1	0.991	23.0067	30.764	99.75657	8.57394	13.5474	3.9241	0.2569
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	2	1.981	22.9974	30.7523	99.29512	8.53465	13.5488	3.9292	0.2584
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	3	2.972	23.0222	30.7773	99.21181	8.53105	13.5214	3.9263	0.2564
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	4	3.963	23.1152	30.8309	100.85957	8.71793	13.2579	3.9421	0.2491
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	5	4.953	23.4138	31.0099	102.1777	8.97872	12.4216	3.9816	0.2548
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	6	5.944	23.5904	31.1158	102.73411	9.11996	11.9124	3.9995	0.238
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	7	6.934	23.6626	31.1337	102.4054	9.15299	11.5896	4.0138	0.2364
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	8	7.925	23.7631	31.1908	99.55974	8.95609	11.2747	4.0254	0.3019
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	9	8.916	23.8474	31.2168	95.8213	8.68738	10.9063	3.9967	0.4584
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	10	9.906	23.9765	31.276	92.84839	8.50524	10.4181	3.8976	0.6688
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	11	10.897	24.0774	31.3423	90.95039	8.38242	10.1225	3.8083	0.7235
