Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	41	7.3126	0.3105	40.613	24.8587	31.8013
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	42	7.2487	0.296	41.603	24.8751	31.8112
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	43	7.25	0.2984	42.594	24.8746	31.8108
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	44	7.25	0.2893	43.584	24.8748	31.8111
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	45	7.2506	0.2992	44.574	24.8774	31.8144
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	46	7.2537	0.2947	45.565	24.882	31.8208
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	47	7.2246	0.297	46.555	24.8962	31.8338
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	48	7.1745	0.2877	47.546	24.9109	31.844
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	49	7.1094	0.2847	48.536	24.9239	31.8494
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	50	7.0579	0.2825	49.527	24.934	31.8535
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	51	7.0088	0.2766	50.517	24.9438	31.8578
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	52	6.9342	0.2805	51.507	24.9508	31.8543
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	53	6.7887	0.2654	52.498	24.9672	31.8511
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	54	6.7167	0.2544	53.488	24.9763	31.8508
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	55	6.6448	0.255	54.479	24.9908	31.8575
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	56	6.607	0.2473	55.469	25.0025	31.8662
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	57	6.5974	0.2464	56.459	25.0086	31.8724
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	58	6.5866	0.2471	57.45	25.0164	31.8806
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	59	6.581	0.2463	58.44	25.0199	31.884
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	60	6.5785	0.2431	59.43	25.0216	31.8858
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	61	6.576	0.2452	60.421	25.0232	31.8874
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	62	6.5663	0.2397	61.411	25.0265	31.8901
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	63	6.5639	0.2412	62.402	25.027	31.8903
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	64	6.5523	0.2451	63.392	25.0298	31.8919
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	65	6.5382	0.2423	64.382	25.033	31.8937
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	66	6.5154	0.2416	65.373	25.038	31.8963
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	67	6.4921	0.2399	66.363	25.0425	31.8983
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	68	6.3952	0.2376	67.353	25.0607	31.9061
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	69	6.3033	0.2351	68.344	25.074	31.9084
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	70	6.2788	0.2339	69.334	25.0763	31.9074
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	71	6.2368	0.2335	70.324	25.0816	31.9075
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	72	6.1858	0.2303	71.314	25.0879	31.9076
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	73	6.1652	0.2309	72.305	25.0902	31.9074
