Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Temperature [C]	Sigma	Salinity [psu]	oxper [%]	oxconc	tran [v]	flour [v]
6	63	c	9/9/2004	18:06	-151.65	59.625	25	23	22.784	9.8398	23.8969	31.0516	70.67396	6.56673	3.9661	0.1311
6	63	c	9/9/2004	18:06	-151.65	59.625	25	24	23.774	9.8317	23.904	31.059	69.89751	6.49545	3.8522	0.1324
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	1	0.991	11.2176	21.5373	28.3126	104.09996	9.54758	3.3062	0.6436
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	2	1.981	11.198	21.473	28.2255	104.38714	9.58325	3.3016	0.6626
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	3	2.972	11.2136	21.7992	28.649	105.63957	9.66913	3.3239	0.6957
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	4	3.963	11.2181	21.9009	28.781	106.06295	9.69888	3.3665	0.706
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	5	4.953	11.257	22.0132	28.9341	106.51643	9.7227	3.3745	0.7201
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	6	5.944	11.1979	22.3006	29.2912	100.16066	9.1346	3.4782	0.8785
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	7	6.935	10.8826	23.2784	30.48	79.93232	7.28387	3.4946	0.6399
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	8	7.925	10.6101	23.5459	30.7642	73.51202	6.7277	3.9611	0.3461
6	64	c	9/9/2004	17:54	-151.65	59.64167	10	9	8.916	10.6147	23.5391	30.7565	71.88219	6.57801	4.0237	0.3502
