Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	fluor [v]	tran [v]	PAR
1	55	c	5/27/2004	5:46	-151.65	59.49167	20	18	17.831	24.7155	31.4628	89.80325	9.01431	6.3565	0.4576	4.1291	7.71E-01
1	55	c	5/27/2004	5:46	-151.65	59.49167	20	19	18.822	24.7159	31.4633	89.61912	8.99586	6.3563	0.4541	4.1349	6.72E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	1	0.991	23.8934	30.6582	100.59458	9.81287	7.803	0.6063	3.916	2.72E+01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	2	1.981	24.0141	30.8015	100.81202	9.83864	7.7429	0.6482	3.9263	2.04E+01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	3	2.972	24.0328	30.8431	101.6287	9.89249	7.8443	0.6044	3.9199	1.75E+01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	4	3.962	24.1004	30.9407	101.55033	9.86416	7.9081	0.5826	3.943	1.47E+01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	5	4.953	24.2248	31.0556	102.35179	9.99118	7.662	0.4732	3.995	1.22E+01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	6	5.944	24.3068	31.1501	102.83717	10.04559	7.6054	0.4086	4.0604	1.03E+01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	7	6.934	24.3309	31.1808	102.62016	10.02246	7.6052	0.4095	4.0784	8.72E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	8	7.925	24.3367	31.1856	102.21183	9.98578	7.59	0.4029	4.0771	7.38E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	9	8.916	24.3663	31.1931	101.61407	9.96708	7.4157	0.477	4.0561	6.22E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	10	9.906	24.4143	31.2067	99.94918	9.86695	7.1355	0.5793	4.0311	5.24E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	11	10.897	24.4879	31.2636	98.04013	9.72499	6.9154	0.5884	4.0194	4.37E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	12	11.887	24.5534	31.3289	97.08595	9.65104	6.8059	0.608	4.0522	3.66E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	13	12.878	24.5829	31.3563	96.89799	9.64456	6.7444	0.6017	4.0586	3.08E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	14	13.869	24.6448	31.4122	95.66839	9.55034	6.6033	0.6225	4.0743	2.58E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	15	14.859	24.689	31.4515	94.27042	9.43187	6.4977	0.5374	4.1019	2.18E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	16	15.85	24.7223	31.4787	93.0012	9.32405	6.4031	0.5539	4.1132	1.85E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	17	16.84	24.7444	31.4983	91.89936	9.22428	6.3488	0.4687	4.1325	1.57E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	18	17.831	24.7546	31.5057	91.29912	9.17113	6.314	0.4763	4.1468	1.36E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	19	18.822	24.7608	31.5107	90.6522	9.10996	6.295	0.4933	4.1532	1.17E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	20	19.812	24.7616	31.5112	90.40717	9.08594	6.292	0.4813	4.1587	1.02E+00
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	21	20.803	24.7647	31.5133	90.22151	9.0697	6.2802	0.481	4.1716	8.79E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	22	21.793	24.769	31.5164	90.11973	9.06239	6.2657	0.4538	4.1718	7.65E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	23	22.784	24.7717	31.5183	89.99848	9.05214	6.2562	0.4422	4.1714	6.68E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	24	23.774	24.7782	31.5228	89.85607	9.04277	6.2318	0.4368	4.1788	5.83E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	25	24.765	24.7789	31.5232	89.84231	9.04202	6.2287	0.4185	4.1741	5.10E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	26	25.755	24.7805	31.5246	89.78358	9.03686	6.2249	0.4336	4.1756	4.47E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	27	26.746	24.7837	31.5274	89.77839	9.03806	6.2161	0.4356	4.1777	3.92E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	28	27.736	24.7879	31.5302	89.63211	9.02661	6.2	0.4016	4.1869	3.43E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	29	28.727	24.788	31.5302	89.54618	9.01806	6.1995	0.4028	4.1798	3.02E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	30	29.717	24.7894	31.5312	89.61089	9.02544	6.1952	0.3988	4.1838	2.66E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	31	30.708	24.7914	31.5324	89.60423	9.02674	6.1857	0.4357	4.1925	2.35E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	32	31.698	24.7956	31.5329	89.42179	9.01499	6.1546	0.3588	4.1881	2.08E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	33	32.689	24.7966	31.5329	89.2305	8.99747	6.1464	0.3632	4.1836	1.84E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	34	33.679	24.7972	31.532	89.08268	8.98481	6.1361	0.3718	4.1824	1.64E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	35	34.67	24.8034	31.5325	89.09015	8.9959	6.0876	0.3322	4.1764	1.47E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	36	35.66	24.8165	31.5426	89.08602	9.00392	6.0454	0.309	4.1761	1.31E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	37	36.651	24.8209	31.5444	89.05414	9.00607	6.0199	0.2869	4.1799	1.18E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	38	37.641	24.8237	31.5449	89.02224	9.00701	6.0003	0.283	4.1753	1.06E-01
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	39	38.632	24.8244	31.5452	89.10012	9.01556	5.9971	0.2825	4.1736	9.62E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	40	39.622	24.8252	31.5451	89.0438	9.01142	5.9899	0.3203	4.1706	8.77E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	41	40.613	24.8274	31.5455	88.98355	9.00863	5.9743	0.2912	4.1692	8.05E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	42	41.603	24.827	31.5452	88.97273	9.00746	5.9748	0.2861	4.1653	7.41E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	43	42.594	24.8276	31.5447	88.94157	9.006	5.967	0.2796	4.164	6.88E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	44	43.584	24.8299	31.5431	88.79607	8.99777	5.9371	0.2983	4.1572	6.43E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	45	44.574	24.8351	31.5417	88.69366	8.99882	5.8843	0.2889	4.1451	6.03E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	46	45.565	24.8393	31.5429	88.63187	8.99841	5.8567	0.279	4.1394	5.69E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	47	46.555	24.8417	31.5416	88.31417	8.97256	5.8271	0.2486	4.1351	5.41E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	48	47.546	24.8446	31.542	88.16544	8.96218	5.805	0.2435	4.135	5.17E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	49	48.536	24.8455	31.5416	88.10664	8.95829	5.7953	0.251	4.1321	4.97E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	50	49.527	24.8466	31.5406	88.00343	8.95145	5.7786	0.2495	4.1296	4.79E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	51	50.517	24.8483	31.5404	87.91259	8.94551	5.7632	0.2459	4.1288	4.65E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	52	51.507	24.8503	31.5405	87.75048	8.93262	5.7463	0.2505	4.1219	4.52E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	53	52.498	24.854	31.5414	87.55574	8.91813	5.7211	0.2314	4.116	4.41E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	54	53.488	24.859	31.5422	87.19972	8.88985	5.6834	0.2164	4.1043	4.32E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	55	54.479	24.8611	31.5398	86.85752	8.86255	5.6483	0.227	4.0912	4.24E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	56	55.469	24.8632	31.5384	86.60155	8.8422	5.6215	0.2136	4.0836	4.17E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	57	56.459	24.8634	31.5346	86.36518	8.82426	5.5933	0.2149	4.0778	4.11E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	58	57.45	24.8662	31.5308	86.02477	8.80043	5.5425	0.2178	4.0728	4.06E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	59	58.44	24.8692	31.5306	85.78932	8.7822	5.5148	0.2143	4.0564	4.02E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	60	59.43	24.8705	31.5296	85.60983	8.76779	5.4963	0.2119	4.0497	3.98E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	61	60.421	24.8716	31.5292	85.40216	8.74904	5.4844	0.2139	4.0375	3.95E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	62	61.411	24.8721	31.5286	85.33855	8.74431	5.4761	0.2055	4.041	3.92E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	63	62.402	24.8729	31.5267	85.20552	8.73513	5.4554	0.208	4.0301	3.90E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	64	63.392	24.8739	31.5273	85.10455	8.72575	5.4506	0.2192	4.0173	3.88E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	65	64.382	24.8735	31.5268	85.05375	8.72046	5.4511	0.2081	4.0124	3.86E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	66	65.373	24.8764	31.5248	84.82038	8.70518	5.4104	0.199	4.0003	3.84E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	67	66.363	24.8808	31.5253	84.57512	8.68729	5.3755	0.1874	3.9613	3.83E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	68	67.353	24.8843	31.5269	84.31906	8.66506	5.3556	0.2019	3.9329	3.82E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	69	68.344	24.8863	31.5297	84.25991	8.65854	5.3569	0.1867	3.9347	3.81E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	70	69.334	24.887	31.5289	84.19225	8.6539	5.3461	0.1835	3.9396	3.80E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	71	70.324	24.8889	31.5281	84.02173	8.64112	5.3235	0.1797	3.9182	3.80E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	72	71.314	24.8949	31.5313	83.67686	8.61208	5.2917	0.1794	3.8684	4.47E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	73	72.305	24.9015	31.5334	83.28605	8.58095	5.2473	0.1704	3.8141	4.57E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	74	73.295	24.9079	31.5363	82.96206	8.55501	5.2105	0.1711	3.7519	4.58E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	75	74.285	24.9133	31.5398	82.7557	8.53843	5.1868	0.1726	3.7196	4.58E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	76	75.276	24.9163	31.5407	82.54517	8.52095	5.1659	0.173	3.694	4.55E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	77	76.266	24.9183	31.542	82.39036	8.50691	5.1562	0.1692	3.661	4.53E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	78	77.256	24.9203	31.5428	82.24558	8.49447	5.1438	0.1661	3.6344	4.58E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	79	78.247	24.9222	31.543	82.07996	8.48049	5.1285	0.167	3.6042	4.48E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	80	79.237	24.9237	31.5434	82.00023	8.47443	5.1177	0.1692	3.5706	4.46E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	81	80.227	24.9254	31.5437	81.89019	8.46586	5.104	0.1661	3.5507	4.43E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	82	81.217	24.9275	31.5446	81.87334	8.46652	5.092	0.1644	3.5406	4.41E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	83	82.208	24.9285	31.5447	81.87122	8.46808	5.0833	0.1669	3.5418	4.38E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	84	83.198	24.929	31.5449	81.83087	8.46458	5.08	0.1641	3.5542	4.33E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	85	84.188	24.9291	31.545	81.9047	8.47225	5.0798	0.1643	3.5625	4.38E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	86	85.178	24.9291	31.5449	81.8515	8.46692	5.079	0.1656	3.5693	4.35E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	87	86.169	24.9306	31.5444	81.78052	8.46322	5.0614	0.1646	3.569	4.30E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	88	87.159	24.934	31.5448	81.71262	8.46191	5.0335	0.1678	3.5549	4.29E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	89	88.149	24.9359	31.5451	81.65961	8.4596	5.0179	0.1632	3.5298	4.32E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	90	89.139	24.9373	31.5444	81.53458	8.45028	5.0003	0.1627	3.5167	4.30E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	91	90.129	24.9406	31.5451	81.41966	8.44366	4.9743	0.1662	3.4941	4.27E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	92	91.12	24.942	31.5439	81.28841	8.43444	4.9532	0.1637	3.4393	4.26E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	93	92.11	24.9439	31.5452	81.08666	8.41514	4.9449	0.1617	3.3568	4.25E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	94	93.1	24.9437	31.5448	80.96404	8.40267	4.9437	0.1608	3.3474	4.25E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	95	94.09	24.9438	31.5451	80.92585	8.39838	4.9453	0.1598	3.3201	4.24E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	96	95.081	24.9437	31.545	80.92519	8.39826	4.9456	0.1611	3.3043	4.23E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	97	96.071	24.9438	31.5454	80.89684	8.39506	4.9467	0.1606	3.2725	4.26E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	98	97.061	24.9437	31.5455	80.86308	8.39099	4.9495	0.1615	3.2215	4.27E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	99	98.051	24.9436	31.5454	80.85909	8.39055	4.9496	0.1637	3.1982	4.24E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	100	99.041	24.9436	31.5453	80.83596	8.38821	4.9493	0.1622	3.1955	4.23E-02
1	56	c	5/27/2004	5:59	-151.65	59.50833	101	101	100.031	24.9436	31.5454	80.74798	8.37903	4.9495	0.1619	3.2108	4.21E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	1	0.991	23.8643	30.6519	101.20437	9.83329	7.9766	0.5001	3.9327	4.01E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	2	1.981	24.1483	31.0078	103.34111	10.02585	7.9423	0.3565	4.0188	3.23E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	3	2.972	24.197	31.0657	103.19046	10.01286	7.919	0.3099	4.0661	3.30E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	4	3.963	24.2624	31.1255	102.43715	9.96637	7.7863	0.3567	4.0763	3.04E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	5	4.953	24.3629	31.2041	102.16325	9.99964	7.5044	0.439	4.0567	2.70E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	6	5.944	24.3882	31.2391	101.39938	9.91897	7.5204	0.4526	4.0469	2.37E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	7	6.935	24.412	31.2539	101.20342	9.91936	7.4313	0.4639	4.0563	1.99E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	8	7.925	24.4532	31.3026	101.42599	9.94304	7.4095	0.5416	4.03	1.67E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	9	8.916	24.4666	31.3179	101.68583	9.96976	7.3998	0.7536	4.0192	1.39E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	10	9.906	24.4846	31.3326	101.72687	9.984	7.3516	0.7602	3.9627	1.13E+01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	11	10.897	24.4914	31.3389	101.61187	9.97553	7.3378	0.7689	3.9907	9.17E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	12	11.887	24.4936	31.3316	101.89786	10.01784	7.2788	0.8193	3.958	7.45E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	13	12.878	24.5131	31.3572	101.86269	10.01169	7.2831	0.7208	3.9793	6.04E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	14	13.869	24.517	31.3616	101.63411	9.98959	7.2803	0.7817	3.9648	4.93E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	15	14.859	24.5365	31.3312	101.81327	10.08641	6.9512	0.8533	3.9582	3.97E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	16	15.85	24.5934	31.3614	101.97859	10.16198	6.6937	0.8651	3.9575	3.17E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	17	16.84	24.6147	31.3765	101.94292	10.17544	6.6186	0.856	3.9718	2.56E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	18	17.831	24.6488	31.4024	100.55753	10.06107	6.5103	0.8066	3.9687	2.04E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	19	18.822	24.7129	31.4508	98.10282	9.86108	6.3007	0.6269	4.0049	1.64E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	20	19.812	24.7587	31.4851	96.06251	9.68924	6.147	0.5671	4.0645	1.35E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	21	20.803	24.7729	31.4959	95.01906	9.59399	6.1002	0.5238	4.0798	1.13E+00
1	56	c	5/27/2004	6:25	-151.65	59.525	108	22	21.793	24.7834	31.5034	94.52574	9.55228	6.0625	0.4892	4.089	9.49E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	23	22.784	24.7891	31.5074	93.94097	9.49765	6.0416	0.4827	4.0997	8.01E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	24	23.774	24.8005	31.5156	93.40475	9.45234	5.9998	0.427	4.0928	6.77E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	25	24.765	24.8021	31.5162	93.14173	9.42764	5.9911	0.4274	4.1145	5.73E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	26	25.755	24.8039	31.5166	92.89098	9.40502	5.9787	0.416	4.1069	4.89E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	27	26.746	24.8078	31.5181	92.55419	9.37597	5.9557	0.4297	4.1121	4.15E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	28	27.736	24.8117	31.52	92.11446	9.33578	5.9356	0.5091	4.1038	3.53E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	29	28.727	24.8199	31.5262	91.70375	9.29996	5.9078	0.4688	4.1097	3.00E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	30	29.717	24.822	31.5288	91.43916	9.27309	5.9072	0.4628	4.109	2.54E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	31	30.708	24.8248	31.5341	91.23592	9.24949	5.9193	0.4287	4.1292	2.19E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	32	31.699	24.826	31.5333	90.84553	9.21337	5.9038	0.4048	4.1521	1.90E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	33	32.689	24.8292	31.5307	90.39271	9.1774	5.859	0.4111	4.1418	1.65E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	34	33.679	24.831	31.5288	89.8159	9.12507	5.831	0.4157	4.1252	1.45E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	35	34.67	24.8394	31.5292	89.01806	9.05871	5.7629	0.4036	4.1094	1.27E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	36	35.66	24.8447	31.5308	88.45673	9.00902	5.728	0.3752	4.088	1.11E-01
1	56	c	5/27/2004	6:25	-151.65	59.525	108	37	36.651	24.8473	31.5314	88.07593	8.97417	5.7096	0.3579	4.0897	9.81E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	38	37.641	24.8479	31.5301	87.78438	8.94757	5.6955	0.3436	4.0927	8.81E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	39	38.632	24.8507	31.5283	87.4345	8.91992	5.6585	0.3255	4.0881	7.93E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	40	39.622	24.8572	31.5317	87.10522	8.89318	5.6254	0.2882	4.0753	7.23E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	41	40.613	24.8568	31.5301	86.90399	8.87432	5.618	0.3087	4.0764	6.65E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	42	41.603	24.8574	31.5286	86.81534	8.86863	5.6026	0.2947	4.0752	6.19E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	43	42.593	24.8591	31.5266	86.68406	8.86135	5.5742	0.2871	4.0567	5.76E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	44	43.584	24.862	31.5268	86.41383	8.83873	5.5506	0.2589	4.0567	5.45E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	45	44.575	24.8639	31.5276	86.21855	8.82106	5.5396	0.2513	4.0446	5.16E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	46	45.565	24.8657	31.5289	86.03045	8.80315	5.5329	0.2348	4.0457	4.93E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	47	46.555	24.8675	31.5287	85.89448	8.79284	5.5159	0.232	4.0413	4.76E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	48	47.546	24.8694	31.5284	85.68839	8.77576	5.497	0.2064	4.0308	4.58E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	49	48.536	24.8701	31.5276	85.53445	8.76252	5.4852	0.2248	4.0268	4.46E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	50	49.527	24.8719	31.5259	85.35515	8.75005	5.4576	0.2236	4.019	4.36E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	51	50.517	24.874	31.5262	85.194	8.73693	5.4414	0.2388	4.0129	4.25E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	52	51.508	24.8744	31.5264	85.15225	8.73309	5.4392	0.22	4.0083	4.17E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	53	52.498	24.8744	31.5266	85.21154	8.73889	5.4405	0.2084	4.0075	4.12E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	54	53.488	24.8745	31.5268	85.26667	8.74448	5.4408	0.2298	4.003	4.04E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	55	54.478	24.8746	31.5266	85.15673	8.73367	5.4386	0.2181	3.9986	4.00E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	56	55.469	24.8755	31.5272	85.04363	8.72272	5.4354	0.2038	3.9973	3.98E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	57	56.459	24.8757	31.5261	84.9414	8.7144	5.4253	0.2055	3.9998	3.93E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	58	57.45	24.8788	31.5268	84.84982	8.70954	5.4035	0.1925	3.9855	3.90E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	59	58.44	24.8804	31.5266	84.66856	8.6942	5.388	0.2027	3.9753	3.88E-02
1	56	c	5/27/2004	6:25	-151.65	59.525	108	60	59.43	24.8838	31.5277	84.45005	8.67664	5.3644	0.1904	3.9588	3.86E-02
